DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-961	CCCCC(CC)COC1=C(Br)C=CC(C2=CC(OCC(CC)CCCC)=C(Br)C=C2)=C1	4,4'-dibromo-3,3'-bis((2-ethylhexyl)oxy)-1,1'-biphenyl	Cassidy, S.J. Electron-deficient heterofluorene conjugated polymers and small molecules. Ph.D. Thesis, The University of Alabama, 2018.	https://ir.ua.edu/handle/123456789/5352	InChI=1S/C28H40Br2O2/c1-5-9-11-21(7-3)19-31-27-17-23(13-15-25(27)29)24-14-16-26(30)28(18-24)32-20-22(8-4)12-10-6-2/h13-18,21-22H,5-12,19-20H2,1-4H3	SQDCZCDMDOCOMI-UHFFFAOYSA-N	SQDCZCDMDOCOMI-UHFFFAOYSA-N	CCCCC(CC)COC1=C(Br)C=CC(=C1)C1=CC(OCC(CC)CCCC)=C(Br)C=C1	TRUE
UALIB-962	CCCCC(CC)COC1=C(Br)C=C(I)C(C2=CC(OCC(CC)CCCC)=C(Br)C=C2I)=C1	4,4'-dibromo-5,5'-bis((2-ethylhexyl)oxy)-2,2'-diiodo-1,1'-biphenyl	Cassidy, S.J. Electron-deficient heterofluorene conjugated polymers and small molecules. Ph.D. Thesis, The University of Alabama, 2018.	https://ir.ua.edu/handle/123456789/5352	InChI=1S/C28H38Br2I2O2/c1-5-9-11-19(7-3)17-33-27-13-21(25(31)15-23(27)29)22-14-28(24(30)16-26(22)32)34-18-20(8-4)12-10-6-2/h13-16,19-20H,5-12,17-18H2,1-4H3	KBCIFKFXOCVEGF-UHFFFAOYSA-N	KBCIFKFXOCVEGF-UHFFFAOYSA-N	CCCCC(CC)COC1=C(Br)C=C(I)C(=C1)C1=CC(OCC(CC)CCCC)=C(Br)C=C1I	TRUE
UALIB-963	C1=CC=C2C(=C1)C1=C(C=CC=C1)[N+]21CCCCC1.O=S(=O)([O-])C(F)(F)F	spiro[carbazole-9,1'-piperidin]-9-ium triflate	Cassidy, S.J. Electron-deficient heterofluorene conjugated polymers and small molecules. Ph.D. Thesis, The University of Alabama, 2018.	https://ir.ua.edu/handle/123456789/5352	InChI=1S/C17H18N.CHF3O3S/c1-6-12-18(13-7-1)16-10-4-2-8-14(16)15-9-3-5-11-17(15)18;2-1(3,4)8(5,6)7/h2-5,8-11H,1,6-7,12-13H2;(H,5,6,7)/q+1;/p-1	KBWMTMRDRMSIPT-UHFFFAOYSA-M	KBWMTMRDRMSIPT-UHFFFAOYSA-M	[O-]S(=O)(=O)C(F)(F)F.C1CC[N+]2(CC1)C1=CC=CC=C1C1=C2C=CC=C1	TRUE
UALIB-964	C1=CC=C2C(=C1)C1=C(C=CC=C1)[N+]21CCCCC1.[Br-]	spiro[carbazole-9,1'-piperidin]-9-ium bromide	Cassidy, S.J. Electron-deficient heterofluorene conjugated polymers and small molecules. Ph.D. Thesis, The University of Alabama, 2018.	https://ir.ua.edu/handle/123456789/5352	InChI=1S/C17H18N.BrH/c1-6-12-18(13-7-1)16-10-4-2-8-14(16)15-9-3-5-11-17(15)18;/h2-5,8-11H,1,6-7,12-13H2;1H/q+1;/p-1	PLWWGFKSJHMNSC-UHFFFAOYSA-M	PLWWGFKSJHMNSC-UHFFFAOYSA-M	[Br-].C1CC[N+]2(CC1)C1=CC=CC=C1C1=C2C=CC=C1	TRUE
UALIB-965	CCCCC(CC)CC(CC(=O)OC)CC(=O)OC	dimethyl 3-(2-ethylhexyl)pentanedioate	Cassidy, S.J. Electron-deficient heterofluorene conjugated polymers and small molecules. Ph.D. Thesis, The University of Alabama, 2018.	https://ir.ua.edu/handle/123456789/5352	InChI=1S/C15H28O4/c1-5-7-8-12(6-2)9-13(10-14(16)18-3)11-15(17)19-4/h12-13H,5-11H2,1-4H3	ZPRRCLRNKAGFCK-UHFFFAOYSA-N	ZPRRCLRNKAGFCK-UHFFFAOYSA-N	CCCCC(CC)CC(CC(=O)OC)CC(=O)OC	TRUE
UALIB-966	CCCCC(CC)CC(CCO)CCN1C2=CC(Br)=CC=C2C2=C1C=C(Br)C=C2	3-(2-(2,7-dibromo-9H-carbazol-9-yl)ethyl)-5-ethylnonan-1-ol	Cassidy, S.J. Electron-deficient heterofluorene conjugated polymers and small molecules. Ph.D. Thesis, The University of Alabama, 2018.	https://ir.ua.edu/handle/123456789/5352	InChI=1S/C25H33Br2NO/c1-3-5-6-18(4-2)15-19(12-14-29)11-13-28-24-16-20(26)7-9-22(24)23-10-8-21(27)17-25(23)28/h7-10,16-19,29H,3-6,11-15H2,1-2H3	SPVUMXSIDFZMGK-UHFFFAOYSA-N	SPVUMXSIDFZMGK-UHFFFAOYSA-N	CCCCC(CC)CC(CCO)CCN1C2=CC(Br)=CC=C2C2=C1C=C(Br)C=C2	TRUE
