DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-506	CN1[CH+]N(C)C2C1N(C)C(=[Hg+2]=C1N(C)C3C(N(C)[CH+]N3C)N1C)N2C.[Cl-].[Cl-].[Cl-].[Cl-]	Bis-{1,3,4,6-Tetramethyl-5-oxo-octahydroimidazo[4,5-d]imidazolin-5-ylium-2-ylidene} mercury tetrachloride	Iconaru, L.I. Fused polycyclic imidazoles. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/683	InChI=1S/2C8H15N4.4ClH.Hg/c2*1-9-5-10(2)8-7(9)11(3)6-12(8)4;;;;;/h2*5,7-8H,1-4H3;4*1H;/q2*+1;;;;;+2/p-4	LKEPTJWVLLAVFM-UHFFFAOYSA-J	LKEPTJWVLLAVFM-UHFFFAOYSA-J	[Cl-].[Cl-].[Cl-].[Cl-].[H][C+]1N(C)C2([H])N(C)C(=[Hg++]=C3N(C)C4([H])N(C)[C+]([H])N(C)C4([H])N3C)N(C)C2([H])N1C	TRUE
UALIB-508	CN1C(=O)N(C)C23N(C)C(=O)N(C)C12N(C)C(=[Hg+2]=C1N(C)C24N(C)C(=O)N(C)C2(N(C)C(=O)N4C)N1C)N3C.[Cl-].[Cl-]	Bis(2,4,6,8,9,11-hexamethyl-7,10-dioxo-2,4,6,8,9,11-hexaazatricyclo[3.3.3.0 (1,5)]-undecan-3-ylidene) mercury dichloride	Iconaru, L.I. Fused polycyclic imidazoles. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/683	InChI=1S/2C11H18N6O2.2ClH.Hg/c2*1-12-7-13(2)11-10(12,14(3)8(18)16(11)5)15(4)9(19)17(11)6;;;/h2*1-6H3;2*1H;/q;;;;+2/p-2	CUKBAUSEIPUCSS-UHFFFAOYSA-L	CUKBAUSEIPUCSS-UHFFFAOYSA-L	[Cl-].[Cl-].CN1C(=O)N(C)C23N(C)C(=O)N(C)C12N(C)C(=[Hg++]=C1N(C)C24N(C)C(=O)N(C)C2(N(C)C(=O)N4C)N1C)N3C	TRUE
