SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
C1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.FC(F)(F)C1(CN2C=CN3CC(O[Ni](O1)=C23)(C(F)(F)F)C(F)(F)F)C(F)(F)F	UALIB-1747	91	Gurau, G. New developments in carbene and nitrene chemistry. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2195404	PQSKTJYCMGCKIZ-UHFFFAOYSA-N
C1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.FC(F)(F)C1(CN2C=CN3CC(O[Pd](O1)=C23)(C(F)(F)F)C(F)(F)F)C(F)(F)F	UALIB-1748	93	Gurau, G. New developments in carbene and nitrene chemistry. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2195404	YNDAZWNVGLKNSC-UHFFFAOYSA-N
C1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.FC(F)(F)C1(CN2C=CN3CC(O[Pt](O1)=C23)(C(F)(F)F)C(F)(F)F)C(F)(F)F	UALIB-1749	94	Gurau, G. New developments in carbene and nitrene chemistry. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2195404	GFTVNMMNZLCTKY-UHFFFAOYSA-N
