SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CCCC[Sn](CCCC)(CCCC)\C=C/C\C=C/CCCN1C(=O)C2CC(CO[Si](C)(C)C(C)(C)C)C3N(CCC2C13[C@@H](OC(C)=O)[C@H](OC(C)=O)C#C[Si](C)(C)C)C(=O)OC(C)(C)C	UALIB-982	vinyl stannane 105	Lee, H.I. Synthetic Studies Toward Sarain A. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1621657	ROLSGWKDEHURIS-PADOCHQHSA-N
[H]C#C[C@@H](O)[C@H](O)C12C3CCN(C1C(CO[Si](C)(C)C(C)(C)C)CC3C(=O)N2CCC\C=C/C\C=C/I)C(=O)OC(C)(C)C	UALIB-983	vinyl iodide 106	Lee, H.I. Synthetic Studies Toward Sarain A. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1621657	MHQWZVSHSXSEDA-OQRZMGIVSA-N
CC(C)(C)OC(=O)N1CCC2C3CC(CO[Si](C)(C)C(C)(C)C)C1C21[C@@H](O)[C@H](O)C#C\C=C/C\C=C/CCCN1C3=O	UALIB-984	macrocycle 100	Lee, H.I. Synthetic Studies Toward Sarain A. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1621657	VNMIHYBDZXYCFY-HQFPCRFJSA-N
[H]C(=O)C12C3CCN(C1C(CO[Si](C)(C)C(C)(C)C)CC3C(=O)N2CCCCOCC1=CC=C(OC)C=C1)C(=O)OC(C)(C)C	UALIB-985	148	Lee, H.I. Synthetic Studies Toward Sarain A. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1621657	QROHRNIZMZBNKY-UHFFFAOYSA-N
[H][C@](O)(C=C)C12C3CCN(C1C(CO[Si](C)(C)C(C)(C)C)CC3C(=O)N2CCCCOCC1=CC=C(OC)C=C1)C(=O)OC(C)(C)C.[H][C@@](O)(C=C)C12C3CCN(C1C(CO[Si](C)(C)C(C)(C)C)CC3C(=O)N2CCCCOCC1=CC=C(OC)C=C1)C(=O)OC(C)(C)C	UALIB-986	165a,b	Lee, H.I. Synthetic Studies Toward Sarain A. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1621657	OJMJPLXWFSZYJM-DAMIGMGPSA-N
COC1=CC=C(COCCCCN2C(=O)C3CC(CO[Si](C)(C)C(C)(C)C)C4N(CCC3C24[C@H](OC(C)=O)C=C)C(=O)OC(C)(C)C)C=C1	UALIB-987	166	Lee, H.I. Synthetic Studies Toward Sarain A. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1621657	VRPGCFAEKYVZTQ-LFPFLFKOSA-N
COC1=CC=C(COCCCCN2C(=O)C3CC(CO[Si](C)(C)C(C)(C)C)C4N(CCC3C24[C@H](OC(C)=O)[C@@H](OC(C)=O)C#C[Si](C)(C)C)C(=O)OC(C)(C)C)C=C1	UALIB-988	167	Lee, H.I. Synthetic Studies Toward Sarain A. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1621657	VIQXRWYYZXJRRR-YJZFBPMFSA-N
CC(=O)O[C@@H](C#C[Si](C)(C)C)[C@@H](OC(C)=O)C12C3CCN(C1C(CO[Si](C)(C)C(C)(C)C)CC3C(=O)N2CCCCO)C(=O)OC(C)(C)C	UALIB-989	168	Lee, H.I. Synthetic Studies Toward Sarain A. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1621657	PISJZLLEDNSWJI-SPCCNOLSSA-N
CCCC[Sn](CCCC)(CCCC)\C=C/C\C=C/CCCN1C(=O)C2CC(CO[Si](C)(C)C(C)(C)C)C3N(CCC2C13[C@H](OC(C)=O)[C@@H](OC(C)=O)C#C[Si](C)(C)C)C(=O)OC(C)(C)C	UALIB-990	vinyl stannane 169	Lee, H.I. Synthetic Studies Toward Sarain A. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1621657	ROLSGWKDEHURIS-ZMIAPDTNSA-N
[H]C#C[C@H](O)[C@@H](O)C12C3CCN(C1C(CO[Si](C)(C)C(C)(C)C)CC3C(=O)N2CCC\C=C/C\C=C/I)C(=O)OC(C)(C)C	UALIB-991	vinyl iodide 170	Lee, H.I. Synthetic Studies Toward Sarain A. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1621657	MHQWZVSHSXSEDA-BVTWEOAFSA-N
CC(C)(C)OC(=O)N1CCC2C3CC(CO[Si](C)(C)C(C)(C)C)C1C21[C@H](O)[C@@H](O)C#C\C=C/C\C=C/CCCN1C3=O	UALIB-992	macrocycle 60	Lee, H.I. Synthetic Studies Toward Sarain A. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1621657	VNMIHYBDZXYCFY-FYBOXZJBSA-N
