SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CC(=C)[C@@H]1C\C=C(C)/CCCC(C)(C(=O)C1)S(=O)C1=CC=CC=C1	UALIB-2293	75	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	UZUCSULNHSLEHN-WVDRIKFDSA-N
CC(=C)[C@@H]1C\C=C(C)/CC\C=C(C)\C(=O)C1	UALIB-2294	76	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	AQRVJZUDCIHTDW-ZTFYJHKQSA-N
CC(=C)[C@H]1C\C=C(C)/CCCC2=C(C1)OCC1(C2)CCC\C(C)=C/C[C@H](CC1=O)C(C)=C	UALIB-2295	78	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	YYFLXRKFUFVJBL-RDXGRFCESA-N
CC(=C)[C@@H]1C\C=C(C)/CC\C=C(C)\C(O)C1	UALIB-2296	79	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	TUSSVJOOGSTKCR-WXKJXNFNSA-N
CC(=C)[C@H]1CC=C(C)C2CC=C(C)C2C1	UALIB-2297	80	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	ASYMEYWVYNGPCG-NFOMZHRRSA-N
CC(=C)C1C\C=C(C)/CCC\C(C)=C/C1	UALIB-2298	81	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	OKCOTLBUFDUTPV-QKPPEBSVSA-N
CC(=C)[C@@H]1C\C=C(C)/CCCC(C)(SC2=CC=CC=C2)C(O)C1	UALIB-2299	82 (non specific mixture)	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	CFFXPIISSDQSHM-SFCFLULUSA-N
CC(=C)[C@H]1C\C=C(C)/CC\C=C(C)/C(O)C1	UALIB-2300	84	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	TUSSVJOOGSTKCR-OFGNQOIWSA-N
CC(=C)[C@@H]1C\C=C(C)/CCCC(=C)C(O)C1	UALIB-2301	83	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	AXJWOHDCPRYCDC-KASBPMTRSA-N
CC(SC1=CC=CC=C1)C(O)C[C@@H](C\C=C(\C)CCCOC1CCCCO1)C(C)=C	UALIB-2302	85 (non specific mixture)	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	CYLBQHFNEPSOEX-MMORNNNYSA-N
CC(Cl)C(C[C@@H](C\C=C(\C)CCCOC1CCCCO1)C(C)=C)SC1=CC=CC=C1	UALIB-2303	87	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	RWWWMDYXAFRZRG-MMORNNNYSA-N
CC=C(C[C@@H](C\C=C(\C)CCCOC1CCCCO1)C(C)=C)SC1=CC=CC=C1	UALIB-2304	88	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	NOXHMTDUTXLPJM-BYSODDSWSA-N
CCC(=O)C[C@@H](C\C=C(\C)CCCO)C(C)=C	UALIB-2305	89	Stanhope, B.E. Retroaldol-Wittig reactions of monocyclic beta-hydroxy-alpha-phenylsulfenyl ketones in natural products synthesis. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=588828	CTWGARAOGWYBOX-YLHGKKIISA-N
