SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
C[C@@H](CCC=C(C)C)CC1CC1(C)O	UALIB-2504	86a or 86b (relative, draw as non-specific)	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	FJQZOLZDUMHJBF-HIFPTAJRSA-N
CC(C)[Si](OC(CCCC1=CCC=CC1)C[C@@H]1C[C@@]1(C)O)(C(C)C)C(C)C	UALIB-2505	88	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	SCTOZMCGUURDMO-NZNOWSIYSA-N
C[C@@]1(O)C[C@H]1CCCC[C@H]1C[C@]1(C)O	UALIB-2506	91	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	QMNITOGJKAWJLO-BKUVIOGVSA-N
CCCC[C@@H]1C[C@]1(O)C=C(C)C	UALIB-2507	100	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	RIAAILVGCVPYKC-GHMZBOCLSA-N
CC(C)[Si](OCC[C@@H]1C[C@]1(O)C1=CCCCC1)(C(C)C)C(C)C	UALIB-2508	102	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	MGTXEDDCSJOLQB-UXHICEINSA-N
CCCC[C@@H]1C[C@]1(O)CC1=CCCCC1	UALIB-2509	105	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	IXKVKMRYWMIXOQ-ZIAGYGMSSA-N
CC(C)[Si](OCC[C@H]1C[C@@]1(O)CCCC1=CCC=CC1)(C(C)C)C(C)C	UALIB-2510	107	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	RTUMBAKJIJMDQR-GOTSBHOMSA-N
CC(C)[Si](OCC[C@@H]1C[C@]1(O)CCCO)(C(C)C)C(C)C	UALIB-2511	109	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	OUANBPDMFPEVQU-IAGOWNOFSA-N
CC(C)[Si](OCC[C@@H]1C[C@]1(O)CCCCO)(C(C)C)C(C)C	UALIB-2512	111	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	IAAUFHLTLOMQOL-QZTJIDSGSA-N
[H]C1(CCO[Si](C(C)C)(C(C)C)C(C)C)C[C@@]1(O)OCCO	UALIB-2513	119a and 119b	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	WRTOOLWJPFJOQG-OEMAIJDKSA-N
CCCCC1C[C@@]1(O)OCCO	UALIB-2514	120	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	VOHYVKQRMLULKK-YGPZHTELSA-N
CC(CCC=C(C)C)CC1C[C@@]1(O)OCCO	UALIB-2515	121	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	BSUIOPZCIXGMAB-JXQTWKCFSA-N
CC(C)[Si](OCCCCC1C[C@@]1(O)OCCO)(C(C)C)C(C)C	UALIB-2516	122	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	XNIFXVXZLZPAQX-QRWMCTBCSA-N
