SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
[H][C@@]12CC(=O)[C@@H](OC(C)=O)C11CC[C@H](OC(=O)C3=CC=CC=C3)[C@@]21C.[H][C@@]12[C@@H](OC(C)=O)C(=O)CC11CC[C@H](OC(=O)C3=CC=CC=C3)[C@@]21C	UALIB-1458	95a and 96a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	NZYHUWPKMDURMF-KFZUWXTPSA-N
CC1=C2CC(=O)C=C2CC[C@@H]1OC(=O)C1=CC=CC=C1	UALIB-1459	98a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	QVAGGAIWKYDAHD-INIZCTEOSA-N
[H][C@@]12CC(=O)C=C1CC[C@H](OC(=O)C1=CC=CC=C1)[C@@]2(C)OC(C)=O	UALIB-1460	93a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	IODJCYSGZPRJFI-AOIWGVFYSA-N
[H][C@@]12CC(=O)C=C1CC[C@H](OC(=O)C1=CC=CC=C1)[C@@]2(C)O	UALIB-1461	97a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	BJMVSPIBAJBASH-VYDXJSESSA-N
[H][C@@]12CC(=O)[C@@H](OC(C)=O)C11CC[C@H](OCOCC[Si](C)(C)C)[C@@]21C.[H][C@@]12[C@@H](OC(C)=O)C(=O)CC11CC[C@H](OCOCC[Si](C)(C)C)[C@@]21C	UALIB-1462	95b and 96b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	YVWDDOXUPBJTDB-NEDULEBDSA-N
CC(=O)OC(CCC1=CC(O)=CC=C1C)OCOCC[Si](C)(C)C	UALIB-1463	100a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	VUOINXAPQCKGGS-UHFFFAOYSA-N
[H][C@]12C(=O)C[C@@]3(CC[C@H](OCOCC[Si](C)(C)C)[C@@]1(C)[C@]23[H])OC(C)=O	UALIB-1464	99a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	LCHIISCJOLTGSQ-IGKNDFSCSA-N
CC1=C2CC(=O)C=C2CC[C@@H]1OCOCC[Si](C)(C)C	UALIB-1465	98b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	DRGJFCVWXPGKHD-INIZCTEOSA-N
[H][C@@]12CC(=O)C=C1CC[C@H](OCOCC[Si](C)(C)C)[C@@]2(C)OC(C)=O	UALIB-1466	93b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	GTLFTZFAHZFSNR-SQNIBIBYSA-N
[H][C@@]12CC(=O)[C@@H](OC(C)=O)C11CC[C@H](O[Si](C3=CC=CC=C3)(C3=CC=CC=C3)C(C)(C)C)[C@@]21C.[H][C@@]12[C@@H](OC(C)=O)C(=O)CC11CC[C@H](O[Si](C3=CC=CC=C3)(C3=CC=CC=C3)C(C)(C)C)[C@@]21C	UALIB-1467	95c and 96c	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	YFQKELKUQYMDKD-IPAYMUNLSA-N
