SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
[I-].[H][C+]1N(CC(O)(C(F)(F)F)C(F)(F)F)C=CN1CC(O)(C(F)(F)F)C(F)(F)F	UALIB-1739	88	Gurau, G. New developments in carbene and nitrene chemistry. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2195404	IELNHWPLXFOUIC-UHFFFAOYSA-M
FC(F)(F)C1(CN2C=CN3CC(O[P-](O1)([C+]23)C1=CC=C(Cl)C=C1)(C(F)(F)F)C(F)(F)F)C(F)(F)F	UALIB-1740	96	Gurau, G. New developments in carbene and nitrene chemistry. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2195404	CDSBSCRSMPMHCG-UHFFFAOYSA-N
CC1=CC=C(C=C1)[Sb-]12OC(CN3C=CN(CC(O1)(C(F)(F)F)C(F)(F)F)[C+]23)(C(F)(F)F)C(F)(F)F	UALIB-1741	97	Gurau, G. New developments in carbene and nitrene chemistry. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2195404	IZTPVURZTNHYTN-UHFFFAOYSA-N
OC(CN1C=CN(CC(O)(C(F)(F)F)C(F)(F)F)C1=O)(C(F)(F)F)C(F)(F)F	UALIB-1742	101	Gurau, G. New developments in carbene and nitrene chemistry. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2195404	ICSJAQJRZAVIJP-UHFFFAOYSA-N
CN1N=C(C=C1C(F)(F)F)C(F)(F)F	UALIB-1743	117	Gurau, G. New developments in carbene and nitrene chemistry. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2195404	FMDJFVCWPSQBQG-UHFFFAOYSA-N
[H]N1N=NC=C1[Si](C)(C)C	UALIB-1744	126	Gurau, G. New developments in carbene and nitrene chemistry. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2195404	SJZNRVUBNAJWQA-UHFFFAOYSA-N
CN1N=NC=C1[Si](C)(C)C	UALIB-1745	127	Gurau, G. New developments in carbene and nitrene chemistry. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2195404	LPMXSUUGRNZEQN-UHFFFAOYSA-N
C\C=C(/C)C(C)(O)C1=CN=NN1C	UALIB-1746	129	Gurau, G. New developments in carbene and nitrene chemistry. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2195404	BZDXVFNTXMRSJL-FNORWQNLSA-N
