SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
COC1=C(N2CCCCC2)C(C\C=C\[Si](C)(C)C)=CC(C)=C1	UALIB-1217	1-(2-Methoxy-4-methyl-6-((E)-3-(trimethylsilyl)allyl)phenyl)piperidine	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	YBAVQTVWAXCJSL-UKTHLTGXSA-N
C[Si](C)(C)\C=C\CC1=CC=CC=C1N1CCCCC1	UALIB-1218	1-(2-((E)-3-(trimethylsilyl)allyl)phenyl)piperidine	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	ZMTOBKNSIANAOS-OQLLNIDSSA-N
C[Si](C)(C)\C=C\CC1=CC=CC(F)=C1N1CCCCC1	UALIB-1219	1-(2-Fluoro-6-((E)-3-(trimethylsilyl)allyl)phenyl)piperidine	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	VTYKUTMUPRRYDK-RIYZIHGNSA-N
COC1=C(CC=C)C(C\C=C\[Si](C)(C)C)=CC=C1	UALIB-1220	((E)-3-(2-Allyl-3-methoxyphenyl)propenyl-1-enyl)trimethylsilane	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	IKRMVJADHKDWEH-MDWZMJQESA-N
COC1=CC(OC)=C(CC=C)C(C\C=C\[Si](C)(C)C)=C1	UALIB-1221	((E)-3-(2-Allyl-3,5-dimethoxyphenyl)prop-1-enyl)trimethylsilane	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	WOLZQDJZDDMKGU-DHZHZOJOSA-N
COC1=C(CC=C)C(C\C=C\[Si](C)(C)C)=CC(C)=C1	UALIB-1222	((E)-3-(2-Allyl-3-methoxy-5-methylphenyl)prop-1-enyl)trimethylsilane	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	YTLYXXKYTOGWBC-DHZHZOJOSA-N
C[Si](C)(C)\C=C\CC1=CC=CC=C1CC=C	UALIB-1223	((E)-3-(2-Allylphenyl)prop-1-enyl)trimethylsilane	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	NBCYZCSZVCBGBX-MDWZMJQESA-N
COC1=C(O)C(C\C=C\[Si](C)(C)C)=CC=C1	UALIB-1224	2-Methoxy-6-((E)-3-(trimethylsilyl)allyl)phenol	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	IMWGJYIWHFCJNT-UXBLZVDNSA-N
CCOC(=O)C1=C(OC)C=CC=C1C\C=C\[Si](C)(C)C	UALIB-1225	Ethyl 2-methoxy-6-((E)-3-(trimethylsilyl)allyl)benzoate	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	QLXDAHAZOVZSIH-XYOKQWHBSA-N
CCOC(=O)C1=C(OC)C=C(OC)C=C1C\C=C\[Si](C)(C)C	UALIB-1226	Ethyl 2,4-dimethoxy-6-((E)-3-(trimethylsilyl)allyl)benzoate	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	IYQWOKGVAORWES-CSKARUKUSA-N
CCOC(=O)C1=C(OC)C=C(C)C=C1C\C=C\[Si](C)(C)C	UALIB-1227	Ethyl 2-methoxy-4-methyl-6-((E)-3-(trimethylsilyl)allyl)benzoate	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	VBHHNZHDIYAGHC-CSKARUKUSA-N
CCOC(=O)C1=CC=CC=C1C\C=C\[Si](C)(C)C	UALIB-1228	Ethyl 2-((E)-3-(trimethylsilyl)allyl)benzoate	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	MMEICCPLOJEQMV-XYOKQWHBSA-N
