SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CC(C)(C)[Si](C)(C)O[C@H]1C[C@H](CCO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)O[C@@H](CC(O)=O)C1	UALIB-769	2-((2R,4S,6S)-4-((tert-Butyldimethylsilyl)oxy-6-(2-((tert-butyldiphenylsilyl)oxy)ethyl)tetrahydro-2H-pyran-2-yl)acetic acid	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	YFJGULGDQZTLGX-NXCFDTQHSA-N
CC(C)(C)[Si](OCC[C@H]1C[C@H](O)C[C@H](CC(O)=O)O1)(C1=CC=CC=C1)C1=CC=CC=C1	UALIB-770	2-((2R,4S,6S)-6-(2-((tert-Butyldiphenylsilyl)oxy)ethyl)-4-hydroxytetrahydro-2H-pyran-2-yl)acetic acid	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	KMPNXCFEHPAHRK-PCCBWWKXSA-N
CC(C)(C)[Si](OCC[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1)(C1=CC=CC=C1)C1=CC=CC=C1	UALIB-771	(1S,5R,7S)-7-(2-((tert-Butyldiphenylsilyl)oxy)ethyl)-2,6-dioxabicyclo[3.3.1]nonan-3-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	AHVMDMWVFDXRPC-PCCBWWKXSA-N
OCC[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	UALIB-772	(1S,5R,7S)-7-(2-Hydroxyethyl)-2,6-dioxabicyclo[3.3.1]nonan-3-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	XXBYQJRISMFORZ-BIIVOSGPSA-N
[H]C(=O)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	UALIB-773	2-((1R,3R,5S)-7-Oxo-2,6-dioxabicyclo[3.3.1]nonan-3-yl)acetaldehyde	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	NEMYQUJNWFUTFM-BIIVOSGPSA-N
O[C@@H](CC=C)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	UALIB-774	(1S,5R,7S)-7-((S)-2-Hydroxypent-4-en-1-yl)-2,6-dioxabicyclo[3.3.1]nonan-3-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	MLHIYCHBWZLSGX-XWLWVQCSSA-N
CC[Si](CC)(CC)O[C@@H](CC=C)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	UALIB-775	(1S,5R,7S)-7-((S)-2-((Triethylsilyl)oxy)pent-4-en-1yl)-2,6-dioxabicyclo[3.3.1]nonan-3-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	QWJWGNDPWVXKHO-LUKYLMHMSA-N
CC[Si](CC)(CC)O[C@H](C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1)CC(C)=O	UALIB-776	(1S,5R,7S)-7-((R)-4-Oxo-2-((triethylsilyl)oxy)pentyl)-2,6-dioxabicyclo[3.3.1]nonan-3-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	BXTTXBOBFQDKIY-TWMKSMIVSA-N
CC(=O)C[C@H](O)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	UALIB-777	(1S,5R,7S)-7-((R)-2-Hydroxy-4-oxopentyl)-2,6-dioxabicyclo[3.3.1]nonan-3-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	IGHVZNFHBNZQDY-XWLWVQCSSA-N
C[C@H](O)C[C@H](O)C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	UALIB-778	(-)-Cryptocaryolone	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	SNUANQYZLYFQEB-AJBSGBCOSA-N
C[C@@H](C[C@@H](C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1)OC(C)=O)OC(C)=O	UALIB-779	(-)-Crytpocaryolone diacetate	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	SIOICFAJWBHYRA-XOKYVNOHSA-N
COC1=C(OC)C=C(\C=C\CCC(O)=O)C=C1	UALIB-780	(E)-5-(3,4-Dimethoxyphenyl)pent-4-enoic acid	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	ZZPJXCHPXMWKTH-HWKANZROSA-N
COC1=C(OC)C=C(C=C1)[C@H](O)[C@H]1CCC(=O)O1	UALIB-781	(3,4-Dimethoxyphenyl)(hydroxy)methyl)dihydrofuran-2(3H)-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	PMPAXCXDMSDOMG-MFKMUULPSA-N
COC1=C(OC)C=C(C=C1)[C@H](O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@H]1CCC(=O)O1	UALIB-782	((tert-Butyldiphenylsilyl)oxy)(3,4-dimethoxyphenyl)methyl)dihydrofuran-2(3H)-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	ZSTJJXJMRLAGKA-NAKRPHOHSA-N
COC1=C(OC)C=C2C(=O)[C@H]3CC[C@H](O3)C2=C1	UALIB-783	2,3-Dimethoxy-7,8-dihydro-5H-5,8-epoxybenzo[7]annulen-9(6H)-one	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	LWHPYFKIPDWQBZ-VHSXEESVSA-N
COC1=C(OC)C=C(C=C1)[C@]1(O)[C@H]2CC[C@H](O2)C2=CC(OC)=C(OC)C=C12	UALIB-784	9-(3,4-Dimethoxyphenyl)-2,3-dimethoxy-6,7,8,9-tetrahydro-5H-5,8-epoxybenzo[7]annulen-9-ol	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	QYQNDOOHRXCBGP-IWMITWMQSA-N
[H][C@@]1(O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@H]2CCC(O2)(C2=CC(OC)=C(OC)C=C2)C2=CC(OC)=C(OC)C=C12	UALIB-785	tert-Butyl((-5-(3,4-dimethoxyphenyl)-2,3-dimethoxy-6,7,8,9-tetrahydro-5H-5,8-epoxybenzo[7]annulen-9-yl)oxy)diphenylsilane	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	ODOKJKJPOBAZBO-NQGZBYGNSA-N
CCOC(=O)C(CC1=CC=CC=C1)[Si](C)(C)C	UALIB-786	139a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	AREKKFVGHYAPHR-UHFFFAOYSA-N
CCCCCCCC(C(=O)OCC)[Si](C)(C)C	UALIB-787	139b	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	IWUGPARPKNEUNM-UHFFFAOYSA-N
C[Si](C)(C)C(CO)CC1=CC=CC=C1	UALIB-788	140a	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	ZWFADSCBULIEHI-UHFFFAOYSA-N
CCCCCCCC(CO)[Si](C)(C)C	UALIB-789	140b	Albury, A.M.M. Total syntheses of (-)-cryptocaryolone and (-)-cryptocaryolone diacetate, progress towards the total syntheses of (±)-sinensigenin A and C and the development of a novel electrophilic allylsilane methodology. Ph.D. Thesis, The University of Alabama, 2013. 	https://ir.ua.edu/handle/123456789/1769	SIHDAYRBPXPECY-UHFFFAOYSA-N
