SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
C[C@H]1C\C=C\[C@@H]2OC(C)(C)O[C@H]2CC\C=C\C2=C(C(O)=CC(OCC3=CC=CC=C3)=C2)C(=O)O1	UALIB-1100	20-Benzyloxy-18-hydroxy-8,8,14-trimethyl-7,9,15-trioxatricyclo[15.4.0.0]heneicosa-1(21),2,11,17,19-pentaen-16-one	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	GCOZWBIEJIFKSE-MDBSYLQRSA-N
C[C@H]1C\C=C\[C@H](O)[C@@H](O)CC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1	UALIB-1101	2,4,11,12-Tetrahydroxy-7-methyl-7,8,11,12,13,14-hexahydro-6-oxa-benzocyclotetradecen-5-one	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	NHAQNKDEUQPSIX-RENCSUAUSA-N
COC1=CC(C=C)=C(C(=O)O[C@@H](C)C\C=C\[C@@H]2OC(C)(C)O[C@H]2CCC=C)C(O)=C1.COC1=CC(C=C)=C(C(=O)O[C@@H](C)C\C=C\[C@H]2OC(C)(C)O[C@H]2CCC=C)C(O)=C1	UALIB-1102	2-hydroxy-4-methoxy-6-vinyl-benzoic acid 4-(5-but-3-enyl-2,2-dimethyl-[1,3]dioxolan-4-yl)-1-methyl-but-3-enyl ester	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	OLMUKIMGCBOOAT-CRMWMVRQSA-N
COC1=CC2=C(C(O)=C1)C(=O)O[C@@H](C)C\C=C\[C@@H]1OC(C)(C)O[C@H]1CC\C=C\2	UALIB-1103	18-Hydroxy-2-methoxy-8,8,14-trimethyl-7,9,15-trioxa-tricyclo[15.4.0.0]heneicosa-1(21),2,11,17,19-pentaen-16-one	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	KFYUSCACUXJEHS-SHCJNEPLSA-N
COC1=CC2=C(C(O)=C1)C(=O)O[C@@H](C)C\C=C\[C@H](O)[C@@H](O)CC\C=C\2	UALIB-1104	4,11,12-Trihydroxy-2-methoxy-7-methyl-7,8,11,12,13,14-hexahydro-6-oxa-benzocyclotradecen-5-one	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	HZGOYSKUPKXELQ-NPAIJGJBSA-N
COC1=CC(C=C)=C(C(=O)O[C@@H](C)C\C=C\[C@H]2OC(C)(C)O[C@H]2CCC=C(C)C)C(O)=C1	UALIB-1105	2-hydroxy-4-methoxy-6-vinyl-benzoic acid 4-(2,2-dimethyl-5-(4-methyl-pent-3-enyl)-[1,3]dioxolan-4-yl]-1-methyl-but-3-enyl ester	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	RGKOERAOQMSSKR-QCNTWFPPSA-N
C[C@H](O)C\C=C\[C@H]1OC(C)(C)O[C@H]1CCC=C(C)C	UALIB-1106	5-[2,2-Dimethyl-5-(4-methyl-pent-3-enyl)-[1,3]dioxolan-4-yl]-pent-4-en-2-ol	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	WMZWFMMPBZESMX-NKTIKSMOSA-N
COCO[C@@H](CCC=C(C)C)C(O)C#CC[C@H](C)O[Si](C)(C)C(C)(C)C	UALIB-1107	2-(tert-Butyl-dimethyl-silanyloxy)-7-methoxymethoxy-11-methyl-dodec-10-en-4-yn-6-ol	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	WZVLISWBOAFCIB-WMEOFMBSSA-N
[H]C(=O)[C@H](CCC=C(C)C)OCOC	UALIB-1108	2-Methoxymethoxy-6-methyl-hept-5-enal	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	HZZTZJPOGCLIFE-JTQLQIEISA-N
COCO[C@@H](CCC=C(C)C)C(O)\C=C\C[C@H](C)O[Si](C)(C)C(C)(C)C	UALIB-1109	2-(tert-Butyl-dimethyl-silanyloxy)-dodeca-4,10-dien-6-ol	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	ZSXQIJSTVYCJJI-QCQJBVGHSA-N
COCO[C@@H](CCC=C(C)C)C(=O)\C=C\C[C@H](C)O[Si](C)(C)C(C)(C)C	UALIB-1110	10-(tert-Butyl-dimethyl-silanyloxy)-5-methoxymethoxy-undeca-1,7-dien-6-one	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	BLLAWOCEJDTKBM-SZNDVJGKSA-N
COCO[C@@H](CCC=C(C)C)[C@H](O)\C=C\C[C@H](C)O[Si](C)(C)C(C)(C)C	UALIB-1111	2-(tert-Butyl-dimethyl-silanyloxy)-7-methoxymethoxy-11-methyl-dodeca-4,10-dien-6-ol	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	ZSXQIJSTVYCJJI-UNWNBOQYSA-N
CC1(C)OC(=O)C2=C(O)C=CC=C2O1	UALIB-1112	96a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	GCOZFWFNEBPOJF-UHFFFAOYSA-N
CC1(C)OC(=O)C2=C(OS(=O)(=O)C(F)(F)F)C=CC=C2O1	UALIB-1113	96b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	WSWXKNDYQMEEKL-UHFFFAOYSA-N
CC1(C)OC(=O)C2=C(OCC3=CC=CC=C3)C=CC=C2O1	UALIB-1114	96c	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	YUDPZNFFOSVWPH-UHFFFAOYSA-N
