SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)C[C@@H](O)C[C@]1(CCC=C2)O3.[H][C@]12C[C@]3(CO[Si](C)(C)C(C)(C)C)C[C@H](O)C[C@@]1(CCC=C2)O3	UALIB-1043	(±)-1S,6S,8S,10S-8-tert-Butyldimethylsiloxymethyl-12-oxatricyclo[6.3.1.0<1,6>]dodec-4-en-10-ol	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	WBLFSZAFIBFOOE-FOGBSKPVSA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)CC(=O)C[C@]1(CCC=C2)O3.[H][C@]12C[C@]3(CO[Si](C)(C)C(C)(C)C)CC(=O)C[C@@]1(CCC=C2)O3	UALIB-1044	(±)-1S,6S,8S,10S-8-tert-Butyldimethylsiloxymethyl-12-oxatricyclo[6.3.1.0<1,6>]dodec-4-en-10-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	OLEBEQZRRRAROJ-BUSYSWKBSA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)CC(=O)[C@H](CC=C)[C@]1(CCC=C2)O3.[H][C@]12C[C@]3(CO[Si](C)(C)C(C)(C)C)CC(=O)[C@@H](CC=C)[C@@]1(CCC=C2)O3	UALIB-1045	(±)-1S,6S,8S,11R-8-tert-Butyldimethylsiloxymethyl-11-(2-propenyl)-12-oxatricyclo[6.3.1.0<1,6>]dodec-4-en-10-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	PUBQGQATMVRSPQ-WKXQHZALSA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)CC(=O)[C@@H](CC=C)[C@]1(CCC=C2)O3.[H][C@]12C[C@]3(CO[Si](C)(C)C(C)(C)C)CC(=O)[C@H](CC=C)[C@@]1(CCC=C2)O3	UALIB-1046	(±)-1R,6S,8S,11S-8-tert-Butyldimethylsiloxymethyl-11-(2-propenyl)-12-oxatricyclo[6.3.1.0<1,6>]dodec-4-en-10-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	PUBQGQATMVRSPQ-QQXWNOMNSA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)C[C@](O[Si](C)(C)C)(C#CC4=CC=CC=C4)[C@@H](CC=C)[C@]1(CCC=C2)O3.[H][C@]12C[C@]3(CO[Si](C)(C)C(C)(C)C)C[C@@](O[Si](C)(C)C)(C#CC4=CC=CC=C4)[C@H](CC=C)[C@@]1(CCC=C2)O3	UALIB-1047	(±)-1R,6S,8S,10R,11S-8-tert-Butyldimethylsiloxymethyl-10-phenylethynyl-11-(2-propenyl)-10-trimethylsiloxy-12-oxatricyclo[6.3.1.0<1,6>]dodec-4-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	MHGLJTHTDBRFKC-OVMOPCHISA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)C[C@]4(O[Si](C)(C)C)\C(=C/C5=CC=CC=C5)[C@H](C)C[C@@]4([H])[C@]1(CCC=C2)O3.[H][C@]12C[C@]3(CO[Si](C)(C)C(C)(C)C)C[C@@]4(O[Si](C)(C)C)\C(=C/C5=CC=CC=C5)[C@@H](C)C[C@]4([H])[C@@]1(CCC=C2)O3	UALIB-1048	(±)-1R,6S,8S,10R,12R,14S-8-tert-Butyldimethylsiloxymethyl-12-methyl-11-(Z-phenylmethenyl)-10-trimethylsiloxy-15-oxatetracyclo[6.6.1.0<1,6>.0<10,14>]pentadec-4-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	HIGHBJIHMDQWDJ-ZUTRZFNCSA-N
[H][C@@]12C[C@@]3(CO)C[C@]4(O[Si](C)(C)C)\C(=C/C5=CC=CC=C5)[C@H](C)C[C@@]4([H])[C@]1(CCC=C2)O3.[H][C@]12C[C@]3(CO)C[C@@]4(O[Si](C)(C)C)\C(=C/C5=CC=CC=C5)[C@@H](C)C[C@]4([H])[C@@]1(CCC=C2)O3	UALIB-1049	(±)-1R,6S,8S,10R,12R,14S-8-Hydroxymethyl-12-methyl-11-(Z-phenylmethenyl)-10-trimethylsiloxy-15-oxatetracyclo[6.6.1.0<1,6>.0<10,14>]pentadec-4-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	RCQXLCWUGLWXFL-IJGHTXMNSA-N
[H][C@@]12C[C@@]3(CI)C[C@]4(O[Si](C)(C)C)\C(=C/C5=CC=CC=C5)[C@H](C)C[C@@]4([H])[C@]1(CCC=C2)O3.[H][C@]12C[C@]3(CI)C[C@@]4(O[Si](C)(C)C)\C(=C/C5=CC=CC=C5)[C@@H](C)C[C@]4([H])[C@@]1(CCC=C2)O3	UALIB-1050	(±)-1R,6S,8S,10R,12R,14S-8-Iodomethyl-12-methyl-11-(Z-phenylmethenyl)-10-trimethylsiloxy-15-oxatetracyclo[6.6.1.0<1,6>.0<10,14>]pentadec-4-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	RDJSXQSSNQVQCP-IJGHTXMNSA-N
[H][C@]12C[C@H](C)\C(=C\C3=CC=CC=C3)[C@@]1(CC(=C)C[C@]1([H])C=CCC[C@@]21O)O[Si](C)(C)C.[H][C@@]12C[C@@H](C)\C(=C\C3=CC=CC=C3)[C@]1(CC(=C)C[C@@]1([H])C=CCC[C@]21O)O[Si](C)(C)C	UALIB-1051	(±)-1R,2S,4R,6R,10S-8-Methenyl-4-methyl-5-(Z-phenylmethenyl)-6-trimethysiloxytricyclo[8.4.0.0<2,6>]tetradec-11-en-1-ol	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	RVCMAOIZYXVCAK-OURHICJCSA-N
CC(C)(C)[Si](C)(C)OC[C@@]12CC(=O)C[C@@](CO[Si](C)(C)C(C)(C)C)(O1)C=C2	UALIB-1052	1,5-bis(tert-Butyldimethylsiloxymethyl)-8-oxabicyclo[3.2.1]oct-6-en-3-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	FIUWXGTVMJBEAF-OYRHEFFESA-N
