SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
[Br-].[Br-].CC(C)(C)OC(=O)N1C(C[N+]2=CC=CC=C2)=C(Br)C(Br)=C1C[N+]1=CC=CC=C1	UALIB-2206	56	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	XSPYAJAJDBTCSP-UHFFFAOYSA-L
CN1C=CC(\C=C/C2=CC=CN2C)=C1.CN1C=CC=C1\C=C\C1=CC=CN1C	UALIB-2207	61 (mixture)	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	YYEDWFBIDCMDNX-KGUMFIRGSA-N
[H]C(=O)C1=CC=C(C)N1C	UALIB-2208	63	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	VARKINVTPLTZMI-UHFFFAOYSA-N
CN1C=CC=C1C	UALIB-2209	64	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	GNFLFHZJXXFDRA-UHFFFAOYSA-N
[I-].CN1C(C)=CC=C1C[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	UALIB-2210	67	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	KNESFFIMMAPHFB-UHFFFAOYSA-M
CN1C(C)=CC=C1C=CC1=CC=C(C)N1C	UALIB-2211	68	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	BAAPASNZNBIFIM-UHFFFAOYSA-N
[H]C(=O)C1=CC=C(C=CC2=CC=C(C([H])=O)N2C)N1C	UALIB-2212	69	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	KXQJPPZWGSPTEK-UHFFFAOYSA-N
CN1C=CC=C1C=CC1=CC=C(C=CC2=CC=C(C=CC3=CC=CN3C)N2C)N1C	UALIB-2213	70	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	SCLZIDYQEIGCOS-UHFFFAOYSA-N
[H]N1C(C)=C(Br)C(Br)=C1C	UALIB-2214	part 2, 15	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	FDCHXOGJUTXGGK-UHFFFAOYSA-N
CC1=C(Br)C(Br)=C(C)N1C(=O)OC(C)(C)C	UALIB-2215	part 2, 16	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	GMALETHTKQVMLB-UHFFFAOYSA-N
CC1=C(SC#N)C(SC#N)=C(C)N1C(=O)OC(C)(C)C	UALIB-2216	part 2, 19	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	NYUWEKMHDWDZAC-UHFFFAOYSA-N
CCCC[Sn](CCCC)(CCCC)SC1=C(C)N(C(=O)OC(C)(C)C)C(C)=C1S[Sn](CCCC)(CCCC)CCCC	UALIB-2217	part 2, 20	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	RIJPKTUQHNQUGP-UHFFFAOYSA-L
CC1=C2SC(=S)SC2=C(C)N1C(=O)OC(C)(C)C	UALIB-2218	part 2, 21 	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	OHGSTDGBDDTDJM-UHFFFAOYSA-N
CC1=C(S)C(S)=C(C)N1C(=O)OC(C)(C)C	UALIB-2219	part 2, 22	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	RCQXLKCGDYPXIK-UHFFFAOYSA-N
CC1=C2SC(=S)SC2=C(C)N1C1=CC=CC=C1	UALIB-2220	part 2, 26	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	VVAJQCPYOPXBKC-UHFFFAOYSA-N
CC1=C2SC(SC2=C(C)N1C1=CC=CC=C1)=C1SC2=C(C)N(C(C)=C2S1)C1=CC=CC=C1	UALIB-2221	part 2, 8	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	OEMPDUHGCVBCGV-UHFFFAOYSA-N
CSC1=C(C)N(C(C)=C1SC)C1=CC=CC=C1	UALIB-2222	part 2, 27	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	SQMGQGCYVQDRDD-UHFFFAOYSA-N
COC(=N)SC1=C(C)N(C(C)=C1SC)C1=CC=CC=C1	UALIB-2223	part 2, 28	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	XJHPLTCNZBKKLW-UHFFFAOYSA-N
[H]C1(SC2=C(C)N(C(=O)OC(C)(C)C)C(C)=C2S1)P(=O)(OCC)OCC	UALIB-2224	part 2, 33	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	HZEJJVQJCZAPHU-UHFFFAOYSA-N
CC1=C2SC(=O)SC2=C(C)N1C(=O)OC(C)(C)C	UALIB-2225	part 2, 36	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	OVDPMFONMNZUOQ-UHFFFAOYSA-N
CC1=C2SC(SC2=C(C)N1C(=O)OC(C)(C)C)=C1SC2=C(C)N(C(=O)OC(C)(C)C)C(C)=C2S1	UALIB-2226	part 2, 42	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	ZOXWALWXNWAKLS-UHFFFAOYSA-N
CC1=C2SC(SC2=C(C)N1)=C1SC2=C(C)NC(C)=C2S1	UALIB-2227	part 2, 7	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	BQVXJMBHROAUGL-UHFFFAOYSA-N
CC1=C2SCSC2=C(C)N1C(=O)OC(C)(C)C	UALIB-2228	part 2, 43	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	PZQMCNRNLDYDFS-UHFFFAOYSA-N
CC1=C2SC(SC2=C(C)N1C(=O)OC(C)(C)C)=C(Cl)Cl	UALIB-2229	part 2, 45	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	GIKLSEOIZVZRSE-UHFFFAOYSA-N
