SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
[H][C@@]1(O)CC[C@H]1C1=CCCCC1	UALIB-1769	(-)-64	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	VSBABVYAVPWQSM-VHSXEESVSA-N
[H][C@]12CCCCC1=CCC[C@@H]2O.[H][C@]12CCCCC1=CCC[C@H]2O	UALIB-1770	65a (diasteremeric mixture)	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	MDTOAASGFAKGBZ-JDLGFOKNSA-N
CC(C)[Si](OCC[C@H]1C[C@@]1(O)OCCO)(C(C)C)C(C)C.CC(C)[Si](OCC[C@@H]1C[C@@]1(O)OCCO)(C(C)C)C(C)C	UALIB-1771	23 (diasteremeric mixture)	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	GRALNNWKEPOKEH-WTCOSJCKSA-N
C=CCCCC1=CC=CO1	UALIB-1772	90a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	YLKPCHWYBWIGRD-UHFFFAOYSA-N
OCCO[C@]1(O)CC1CCCC1=CC=CO1	UALIB-1773	91a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	YBEBAQNBGLKKGW-TVKKRMFBSA-N
[H]C1CCC2([H])C(=O)C[C@]3([H])O[C@]12C=C3	UALIB-1774	92a (isolated less polar and more polar isomer, non-specific)	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	IYMGGXXDSJFSGA-SHTILUHOSA-N
COC(=O)C=C1CC1CCCC1=CC=CO1	UALIB-1775	93 (non-specific)	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	VGGGOXGSSYMSDY-UHFFFAOYSA-N
CC1=CC=C(CCCC=C)O1	UALIB-1776	90b	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	UAIHQQOILJVDIY-UHFFFAOYSA-N
C=CCCCCCC1=CC=CO1	UALIB-1777	90d	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	QFAXRONTLFNOJK-UHFFFAOYSA-N
CC(C)[Si](OC(CCC=C)C1=CC=CO1)(C(C)C)C(C)C	UALIB-1778	90c	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	DWKVZBGJMKMZMJ-UHFFFAOYSA-N
