SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CC(=O)OC(C)=O	UALIB-377	Acetic Anhydride	Hanna, C. Acetic Anhydride. M.S. Thesis, The University of Alabama, 1929.	https://ir.ua.edu/handle/123456789/6419	WFDIJRYMOXRFFG-UHFFFAOYSA-N
