SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
[Cl-].[Cl-].[Cl-].[Cl-].[H][C+]1N(C)C2([H])N(C)C(=[Hg++]=C3N(C)C4([H])N(C)[C+]([H])N(C)C4([H])N3C)N(C)C2([H])N1C	UALIB-506	Bis-{1,3,4,6-Tetramethyl-5-oxo-octahydroimidazo[4,5-d]imidazolin-5-ylium-2-ylidene} mercury tetrachloride	Iconaru, L.I. Fused polycyclic imidazoles. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/683	LKEPTJWVLLAVFM-UHFFFAOYSA-J
[Cl-].[Cl-].CN1C(=O)N(C)C23N(C)C(=O)N(C)C12N(C)C(=[Hg++]=C1N(C)C24N(C)C(=O)N(C)C2(N(C)C(=O)N4C)N1C)N3C	UALIB-508	Bis(2,4,6,8,9,11-hexamethyl-7,10-dioxo-2,4,6,8,9,11-hexaazatricyclo[3.3.3.0 (1,5)]-undecan-3-ylidene) mercury dichloride	Iconaru, L.I. Fused polycyclic imidazoles. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/683	CUKBAUSEIPUCSS-UHFFFAOYSA-L
