SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CC\C=C(/C)[C@]1(C)[C@@H](OC)O[C@H](CO[Si](C(C)C)(C(C)C)C(C)C)[C@@H]1OCC1=CC=C(OC)C=C1	UALIB-352	(2R,3R,4R,5R)-2-Methoxy-4-(4-methoxybenzyloxy)-3-methyl-3-[1-methyl-1(E)-butenyl]-5-(tr-iisopropylsilyloxymethyl)oxolane	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	CHGRFQWEMSYHIE-JUAQOTLBSA-N
CC\C=C(/C)[C@]1(C)[C@@H](OC)O[C@H](COC(C)=O)[C@@H]1OCC1=CC=C(OC)C=C1	UALIB-353	(1R,3R,4R,5R)-5-(4-Methoxybenzyloxy)-4-methyl-4-[1-methyl-1(E)-butenyl]-(3-methoxy-2-oxolanyl)methyl acetate	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	SFXCOHSMBXTYSG-JLAHRVLXSA-N
CC[C@@H](O)[C@](C)(O)[C@]1(C)C(OC)O[C@H](CO[Si](C(C)C)(C(C)C)C(C)C)[C@@H]1OCC1=CC=C(OC)C=C1	UALIB-354	(2R,3R,4R,5R)-2-Methoxy-4-(4-methoxybenzyloxy)-3-methyl-[(1S,2R)-dihydroxy-1-me-thylbutyl]-5-(triisopropylsilyloxymethyl)oxolane	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	WLYMSUSUGNZDEU-IRYMRMPPSA-N
CC[C@@H](O)[C@](C)(O)[C@]1(C)C(OC)O[C@H](COC(C)=O)[C@@H]1OCC1=CC=C(OC)C=C1	UALIB-355	(2R,3R,4R,5R)-5-(4-Methoxybenzyloxy)-4-[(1S,2R)-1,2-dihydroxy-1-methylbutyl]-(3-methoxy-2-oxolanyl)methyl acetate	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	UQTCIUXVCHILPV-FATYJBIOSA-N
[H][C@@]12O[C@H](CO)[C@H](OCC3=CC=C(OC)C=C3)[C@]1(C)[C@@](C)(O)[C@@H](CC)O2	UALIB-356	(1R,2R,3R,5R,7R,8R)-1,2-Dimethyl-3-ethyl-7-(hydroxymethyl)-8-(4-methoxybenzyloxy)-4,6-dioxabicylo[3.3.0]octan-2-ol	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	FJMBACBREIMOIP-SVMUCYCZSA-N
[H][C@@]12O[C@H](CO[Si](C(C)C)(C(C)C)C(C)C)[C@H](OCC3=CC=C(OC)C=C3)[C@]1(C)[C@@](C)(O)[C@@H](CC)O2	UALIB-357	(1R,2R,3R,5R,7R,8R)-1,2-Dimethyl-3-ethyl-7-(triisopropylsilyloxymethyl)-8-(4-methoxybenzyloxy)-4,6-dioxabicylo[3.3.0]octan-2-ol	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	RUMSRSAEYCHNJY-WEHOJLIUSA-N
[H][C@@]12O[C@H](COC(C)=O)[C@H](OCC3=CC=C(OC)C=C3)[C@]1(C)[C@@](C)(O)[C@@H](CC)O2	UALIB-358	(1R,2R,3R,5R,7R,8R)-1,8-Dimethyl-2-(4-methoxybenzyloxy)-7-ethyl-8-hydroxy-4,6-(dioxabicycylo[3.3.0]oct-3-yl)methyl acetate	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	WNXYUEZHKBMUCG-OFELHODLSA-N
CC[C@@H](O)[C@](C)(O)[C@@](C)([C@@H](OCC1=CC=C(OC)C=C1)[C@H](O)CO)C1OCCO1	UALIB-359	(2R,3R,4R,5S,6R)-3-(4-Methoxybenzyloxy)-4-(2,5-dioxolanyl)-4,5-dimethyloct-1,2,5,6-tetrol	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	NHILIZCTMUWPPB-SACAXFFCSA-N
[H][C@]12O[C@H](CC)[C@](C)(O)[C@@]1(C)[C@@H](OCC1=CC=C(OC)C=C1)[C@H](O2)\C=C\C(=O)OCC	UALIB-360	(1R,2R,3R,5R,7R,8R)-Ethyl-3-{7-ethyl-1,8-dimethyl-8-hydroxy-2-(4-methoxybenzyloxy)-4,6-dioxabicyclo[3.3.0]oct-3-yl}prop-2-enoate	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	OTTCKLPAEGUVAC-RDWFGQBOSA-N
[H][C@]12O[C@H](CC)[C@](C)(O)[C@@]1(C)[C@@H](OCC1=CC=C(OC)C=C1)[C@H](O2)\C=C\CO	UALIB-361	(1R,2R,3R,5R,7R,8R)-7-Ethyl-2-(4-methoxybenzyloxy)-3-(3-hydroxyprop-1-enyl)-1,8-dimethyl-4,6-dioxabicyclo[3.3.0]octane-8-ol	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	OPVUEDZXQAIKHE-AGPSSVMHSA-N
[H][C@@]12O[C@H](\C=C\CO)[C@H](O)[C@]1(C)[C@@](C)(O)[C@@H](CC)O2	UALIB-362	(1R,2R,3R,5R,7R,8R)-3-Ethyl-7-(3-hydroxyprop-1-enyl)-1,2-dimethyl-4,6-dioxabicyclo[3.3.0]octane-2,8-diol	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	KPPQTXQSUHNEGW-QKIHEREWSA-N
[H]C(=O)\C=C\[C@H]1O[C@@]2([H])O[C@H](CC)[C@](C)(O)[C@@]2(C)[C@H]1O	UALIB-363	(1R,2R,3R,5R,7R,8R)-3-(7-Ethyl-2,8-dihydroxy-1,8-dimethyl-4,6-dioxabicyclo[3.3.0]oct-3-yl)prop-2-enal	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	MPSPKMVEQZMULG-QKIHEREWSA-N
[H][C@]12O[C@H](CC)[C@](C)(O)[C@@]1(C)[C@@H](O)[C@H](O2)\C=C\C=C\C=C\C1=C(C)C(OC)=CC(=O)O1	UALIB-364	(+)-asteltoxin	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	GPXPJKFETRLRAS-AHUKKWBBSA-N
[H][C@]12O[C@H](CC)[C@](C)(O)[C@@]1(C)[C@@H](OCC1=CC=C(OC)C=C1)[C@H](O2)\C=C\COC(C)=O	UALIB-365	(1R,3R,4R,5R,6R,7R)-3-{7-Ethyl-6-hydroxy-4-[(4-methoxyphenyl)methoxy]-5,6-dimethyl]-2,8-dioxabicyclo[3.3.0]oct-3-yl}prop-2-enyl acetate	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	USFVAIVNGNZWKR-OGQGLIDXSA-N
[H][C@]12O[C@H](CC)[C@](C)(O)[C@@]1(C)[C@@H](O)[C@H](O2)\C=C\COC(C)=O	UALIB-366	(1R,3R,4R,5R,6R,7R)-3-{7-Ethyl-2,8-dihydroxy-1,8-dimethyl-4,6-dioxabicyclo[3.3.0]oct-3-yl)prop-2-enyl acetate	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	KRVMCOPXUDESKE-AGYJJXAFSA-N
[H][C@@]12O[C@H](\C=C\COC(C)=O)[C@H](O[Si](C)(C)C)[C@]1(C)[C@@](C)(O[Si](C)(C)C)[C@@H](CC)O2	UALIB-367	(1R,2R,3R,5R,7R,8R)-3-{4,6-Bis(1,1-dimethyl-1-silathoxy)-7-ethyl-5,6-dimethyl-2,8-dioxabicyclo[3.3.0]oct-3-yl}prop-2-enyl acetate	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	JFQSVGUGCAKCBB-MYVWSFBOSA-N
[H][C@]12O[C@H](CC)[C@](C)(O[Si](C)(C)C)[C@@]1(C)[C@@H](O[Si](C)(C)C)[C@H](O2)\C=C\CO	UALIB-368	(1R,3R,4R,5R,6R,7R)-3-{4,6-Bis(1,1-dimethyl-1-silaethoxy)-7-ethyl-5,6-dimethyl-2,8-dioxabicyclo[3.3.0]oct-3-yl}prop-2-en-1-ol	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	NMUAHBGKHLDOBY-BOILNHDISA-N
[H][C@]12O[C@H](CC)[C@](C)(O[Si](C)(C)C)[C@@]1(C)[C@@H](O[Si](C)(C)C)[C@H](O2)\C=C\C=C\C=C\C1=C(C)C(OC)=CC(=O)O1	UALIB-369	(1R,3R,4R,5R,6R,7R)-6-{(1E,3E,5E)-6-[4,6-Bis(1,1-dimethyl-1-silaethoxy)-7-ethyl-5,6-dimethyl-2,8-dioxabicylco[3.3.0]oct-3-yl]hexa-1,3,5-trienyl}-4-methoxy-5-methyl-2H-pyran-2-one	Eom, K.D. Total Synthesis of (+)-Asteltoxin. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1128100	QCOVCXZEMWHADD-HIIFRNONSA-N
