SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CSC(SC)(SC)[C@@H]1[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC(=O)[C@H]1C(C)(C)O	UALIB-2247	23	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	OUAQOUBJLQYYEQ-PFBJBMPXSA-N
CSC(SC)(SC)[C@@H]1[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC(=O)C1=C(C)C	UALIB-2248	24	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	MJMIXDAQTGLXHF-IXCJQBJRSA-N
CSC(SC)(SC)[C@@H]1[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC(=O)[C@@]1(C)C(C)=C	UALIB-2249	25	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	OYNXJQFESYNNES-QVKOCQLISA-N
CSC(SC)(SC)[C@@H]1[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC(=O)[C@H]1C	UALIB-2250	26	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	OVSVYJDEHCCZSL-BYXVTNLJSA-N
[2H]C([2H])([2H])[C@H]1[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O.[2H]C([2H])([2H])[C@@H]1[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O	UALIB-2251	27 (mixture)	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	JBEAREJNHIOFRP-KOERGODVSA-N
CSC1(SC)SC[C@]2(O)O[C@H](COC(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[C@@H]1C2C	UALIB-2252	28	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	GKUYEZWKWYOFLF-CDKBOMAPSA-N
CSC1(SC)SC[C@]2(O)O[C@H](CO)[C@@H]1C2C	UALIB-2253	29	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	RSUHCKMPFJIWOW-UXGQUHLOSA-N
CC(O)[C@H]1[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O	UALIB-2254	30	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	RWMYAECERBNIOI-QDJUVTCHSA-N
CC=C1[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O	UALIB-2255	31	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	RVDXGGNOSMJCOI-NBGIEHNGSA-N
[H]C(=C)[C@@]1(C)[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O	UALIB-2256	32	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	QPWBAQARJLTBFO-RMXYQJDTSA-N
