SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
[H][C@]1(C[C@H]1C)C(=O)C[C@]1([H])C[C@H](OCOC)[C@@H](C)[C@](O)(CC(=O)OCC)O1	UALIB-1380	171	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	XRNOGWFIDLCWEH-QWCFRRMTSA-N
[H][C@]1(C[C@H]1C)C(=O)C[C@]1([H])C[C@H](OCOC)[C@@H](C)[C@]([H])(CC=C)O1	UALIB-1381	173	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	BDQSKGBAMOJTES-WQXBFISLSA-N
[H][C@]1(C[C@H]1C)C(=O)C[C@]1([H])C[C@H](OCOC)[C@@H](C)[C@](O)(CC=C)O1	UALIB-1382	175	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	HELZNEUCIFYDQZ-HGDXVPPDSA-N
[H][C@]1(C[C@H]1C)[C@@H](O)C[C@]1([H])C[C@H](OCOC)[C@@H](C)[C@]([H])(CC=C)O1.[H][C@]1(C[C@H]1C)[C@H](O)C[C@]1([H])C[C@H](OCOC)[C@@H](C)[C@]([H])(CC=C)O1	UALIB-1383	180 (dr mix)	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	INRZVSDVCSHSGK-NVJHRSJPSA-N
[H][C@@]1(C)C[C@@]1([H])[C@H](CC(=O)N(C)OC)OC(C)=O	UALIB-1384	182	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	VXBPGAHVJXBFLS-QNSHHTMESA-N
[H][C@@]1(C)C[C@@]1([H])[C@@H](O)CC(=O)CC=C	UALIB-1385	181	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	QXQFMMJRVVXCFR-QNSHHTMESA-N
[H][C@@]1(C)C[C@@]1([H])[C@@H]1C[C@H](CC=C)OC(C)(C)O1	UALIB-1386	188	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	ANTVOXRDPKQAPQ-KXNHARMFSA-N
[H]C(=O)C[C@H]1C[C@H](OC(C)(C)O1)[C@]1([H])C[C@@]1([H])C	UALIB-1387	180 (2)	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	NLUBCXAVKKVFRZ-YTWAJWBKSA-N
[H][C@@]1(C)C[C@@]1([H])[C@@H]1C[C@H](CC(O)C(C)C(=O)N2[C@H](CC3=CC=CC=C3)COC2=O)OC(C)(C)O1	UALIB-1388	190 (dr mix)	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	FLTGHRQWLSCBJK-GBCSNJASSA-N
[H][C@@]1(C)C[C@@]1([H])[C@@H]1C[C@H](C[C@H](OCOC)[C@@H](C)C(=O)N2[C@H](CC3=CC=CC=C3)COC2=O)OC(C)(C)O1	UALIB-1389	191	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	PGGCRHAXFDAOHX-UZOKTTEXSA-N
