DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1770	O[C@@H]1CCC=C2CCCC[C@@H]21.O[C@H]1CCC=C2CCCC[C@@H]21	65a (diasteremeric mixture)	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/2C10H16O/c2*11-10-7-3-5-8-4-1-2-6-9(8)10/h2*5,9-11H,1-4,6-7H2/t9-,10+;9-,10-/m00/s1	MDTOAASGFAKGBZ-JDLGFOKNSA-N	MDTOAASGFAKGBZ-JDLGFOKNSA-N	[H][C@]12CCCCC1=CCC[C@@H]2O.[H][C@]12CCCCC1=CCC[C@H]2O	TRUE
UALIB-1771	CC(C)[Si](OCC[C@@H]1C[C@@]1(O)OCCO)(C(C)C)C(C)C.CC(C)[Si](OCC[C@H]1C[C@@]1(O)OCCO)(C(C)C)C(C)C	23 (diasteremeric mixture)	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/2C16H34O4Si/c2*1-12(2)21(13(3)4,14(5)6)20-9-7-15-11-16(15,18)19-10-8-17/h2*12-15,17-18H,7-11H2,1-6H3/t15-,16+;15-,16-/m01/s1	GRALNNWKEPOKEH-WTCOSJCKSA-N	GRALNNWKEPOKEH-WTCOSJCKSA-N	CC(C)[Si](OCC[C@H]1C[C@@]1(O)OCCO)(C(C)C)C(C)C.CC(C)[Si](OCC[C@@H]1C[C@@]1(O)OCCO)(C(C)C)C(C)C	TRUE
UALIB-1772	C=CCCCC1=CC=CO1	90a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C9H12O/c1-2-3-4-6-9-7-5-8-10-9/h2,5,7-8H,1,3-4,6H2	YLKPCHWYBWIGRD-UHFFFAOYSA-N	YLKPCHWYBWIGRD-UHFFFAOYSA-N	C=CCCCC1=CC=CO1	TRUE
UALIB-1773	OCCO[C@]1(O)CC1CCCC1=CC=CO1	91a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C12H18O4/c13-6-8-16-12(14)9-10(12)3-1-4-11-5-2-7-15-11/h2,5,7,10,13-14H,1,3-4,6,8-9H2/t10?,12-/m1/s1	YBEBAQNBGLKKGW-TVKKRMFBSA-N	YBEBAQNBGLKKGW-TVKKRMFBSA-N	OCCO[C@]1(O)CC1CCCC1=CC=CO1	TRUE
UALIB-1774	O=C1C[C@H]2C=C[C@]3(CCCC13)O2	92a (isolated less polar and more polar isomer, non-specific)	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C10H12O2/c11-9-6-7-3-5-10(12-7)4-1-2-8(9)10/h3,5,7-8H,1-2,4,6H2/t7-,8?,10+/m1/s1	IYMGGXXDSJFSGA-SHTILUHOSA-N	IYMGGXXDSJFSGA-SHTILUHOSA-N	[H]C1CCC2([H])C(=O)C[C@]3([H])O[C@]12C=C3	TRUE
UALIB-1775	COC(=O)C=C1CC1CCCC1=CC=CO1	93 (non-specific)	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C13H16O3/c1-15-13(14)9-11-8-10(11)4-2-5-12-6-3-7-16-12/h3,6-7,9-10H,2,4-5,8H2,1H3	VGGGOXGSSYMSDY-UHFFFAOYSA-N	VGGGOXGSSYMSDY-UHFFFAOYSA-N	COC(=O)C=C1CC1CCCC1=CC=CO1	TRUE
UALIB-1776	C=CCCCC1=CC=C(C)O1	90b	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C10H14O/c1-3-4-5-6-10-8-7-9(2)11-10/h3,7-8H,1,4-6H2,2H3	UAIHQQOILJVDIY-UHFFFAOYSA-N	UAIHQQOILJVDIY-UHFFFAOYSA-N	CC1=CC=C(CCCC=C)O1	TRUE
UALIB-1777	C=CCCCCCC1=CC=CO1	90d	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C11H16O/c1-2-3-4-5-6-8-11-9-7-10-12-11/h2,7,9-10H,1,3-6,8H2	QFAXRONTLFNOJK-UHFFFAOYSA-N	QFAXRONTLFNOJK-UHFFFAOYSA-N	C=CCCCCCC1=CC=CO1	TRUE
UALIB-1778	C=CCCC(O[Si](C(C)C)(C(C)C)C(C)C)C1=CC=CO1	90c	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C18H32O2Si/c1-8-9-11-18(17-12-10-13-19-17)20-21(14(2)3,15(4)5)16(6)7/h8,10,12-16,18H,1,9,11H2,2-7H3	DWKVZBGJMKMZMJ-UHFFFAOYSA-N	DWKVZBGJMKMZMJ-UHFFFAOYSA-N	CC(C)[Si](OC(CCC=C)C1=CC=CO1)(C(C)C)C(C)C	TRUE
UALIB-1779	C=CCCCCC(O[Si](C(C)C)(C(C)C)C(C)C)C1=CC=CO1	90e	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C20H36O2Si/c1-8-9-10-11-13-20(19-14-12-15-21-19)22-23(16(2)3,17(4)5)18(6)7/h8,12,14-18,20H,1,9-11,13H2,2-7H3	RGJGARWRVRPSGH-UHFFFAOYSA-N	RGJGARWRVRPSGH-UHFFFAOYSA-N	CC(C)[Si](OC(CCCCC=C)C1=CC=CO1)(C(C)C)C(C)C	TRUE
UALIB-1780	O=C1CCC[C@@H](OC2CCCCO2)[C@@H]1Cl	99a	Cho, S.Y. Small ring-mediated organic synthesis. Ph.D. Thesis, The University of Alabama, 2000.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1284604	InChI=1S/C11H17ClO3/c12-11-8(13)4-3-5-9(11)15-10-6-1-2-7-14-10/h9-11H,1-7H2/t9-,10?,11-/m1/s1	QJOUACRWQDYMOT-GLYLRITDSA-N	QJOUACRWQDYMOT-GLYLRITDSA-N	Cl[C@H]1[C@@H](CCCC1=O)OC1CCCCO1	TRUE
