DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-2242	C[C@@H]1[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC(=O)[C@]1(C)C(C)(C)O	18b	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C29H32O4/c1-21-25(33-26(30)28(21,4)27(2,3)31)20-32-29(22-14-8-5-9-15-22,23-16-10-6-11-17-23)24-18-12-7-13-19-24/h5-19,21,25,31H,20H2,1-4H3/t21-,25-,28-/m1/s1	QWTWMMNJVAMVOW-LFGPKHSOSA-N	QWTWMMNJVAMVOW-LFGPKHSOSA-N	C[C@@H]1[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC(=O)[C@]1(C)C(C)(C)O	TRUE
UALIB-2243	C=C(C)[C@]1(C)C(=O)O[C@H](CO)[C@H]1C	19	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C10H16O3/c1-6(2)10(4)7(3)8(5-11)13-9(10)12/h7-8,11H,1,5H2,2-4H3/t7-,8-,10+/m1/s1	MPGXICORSITXMU-MRTMQBJTSA-N	MPGXICORSITXMU-MRTMQBJTSA-N	C[C@@H]1[C@@H](CO)OC(=O)[C@@]1(C)C(C)=C	TRUE
UALIB-2244	C=C(C)[C@]1(C)C(=O)O[C@@H](OC(C)=O)[C@H]1C.C=C(C)[C@]1(C)C(=O)O[C@H](OC(C)=O)[C@H]1C	20 (anomers)	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/2C11H16O4/c2*1-6(2)11(5)7(3)9(14-8(4)12)15-10(11)13/h2*7,9H,1H2,2-5H3/t7-,9+,11+;7-,9-,11+/m11/s1	PXKGPXKCFJOTDW-XOITZEOCSA-N	PXKGPXKCFJOTDW-XOITZEOCSA-N	C[C@@H]1[C@@H](OC(C)=O)OC(=O)[C@@]1(C)C(C)=C.C[C@@H]1[C@H](OC(C)=O)OC(=O)[C@@]1(C)C(C)=C	TRUE
UALIB-2245	CC(=O)OC1OC(=O)[C@@](C)(C(C)=O)[C@@H]1C	21	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C10H14O5/c1-5-8(14-7(3)12)15-9(13)10(5,4)6(2)11/h5,8H,1-4H3/t5-,8?,10-/m1/s1	OYMZTORLGBISLR-UZBZKCKTSA-N	OYMZTORLGBISLR-UZBZKCKTSA-N	C[C@@H]1C(OC(C)=O)OC(=O)[C@@]1(C)C(C)=O	TRUE
UALIB-2246	CSC(SC)(SC)[C@H]1CC(=O)O[C@@H]1COC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	22	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C28H30O3S3/c1-32-28(33-2,34-3)24-19-26(29)31-25(24)20-30-27(21-13-7-4-8-14-21,22-15-9-5-10-16-22)23-17-11-6-12-18-23/h4-18,24-25H,19-20H2,1-3H3/t24-,25+/m0/s1	SVNQYSJKCTVDBF-LOSJGSFVSA-N	SVNQYSJKCTVDBF-LOSJGSFVSA-N	CSC(SC)(SC)[C@H]1CC(=O)O[C@@H]1COC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-2247	CSC(SC)(SC)[C@@H]1[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC(=O)[C@H]1C(C)(C)O	23	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C31H36O4S3/c1-29(2,33)27-26(31(36-3,37-4)38-5)25(35-28(27)32)21-34-30(22-15-9-6-10-16-22,23-17-11-7-12-18-23)24-19-13-8-14-20-24/h6-20,25-27,33H,21H2,1-5H3/t25-,26-,27+/m1/s1	OUAQOUBJLQYYEQ-PFBJBMPXSA-N	OUAQOUBJLQYYEQ-PFBJBMPXSA-N	CSC(SC)(SC)[C@@H]1[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC(=O)[C@H]1C(C)(C)O	TRUE
UALIB-2248	CSC(SC)(SC)[C@H]1C(=C(C)C)C(=O)O[C@@H]1COC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	24	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C31H34O3S3/c1-22(2)27-28(31(35-3,36-4)37-5)26(34-29(27)32)21-33-30(23-15-9-6-10-16-23,24-17-11-7-12-18-24)25-19-13-8-14-20-25/h6-20,26,28H,21H2,1-5H3/t26-,28-/m1/s1	MJMIXDAQTGLXHF-IXCJQBJRSA-N	MJMIXDAQTGLXHF-IXCJQBJRSA-N	CSC(SC)(SC)[C@@H]1[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC(=O)C1=C(C)C	TRUE
UALIB-2249	C=C(C)[C@]1(C)C(=O)O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C@H]1C(SC)(SC)SC	25	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C32H36O3S3/c1-23(2)30(3)28(32(36-4,37-5)38-6)27(35-29(30)33)22-34-31(24-16-10-7-11-17-24,25-18-12-8-13-19-25)26-20-14-9-15-21-26/h7-21,27-28H,1,22H2,2-6H3/t27-,28-,30+/m1/s1	OYNXJQFESYNNES-QVKOCQLISA-N	OYNXJQFESYNNES-QVKOCQLISA-N	CSC(SC)(SC)[C@@H]1[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC(=O)[C@@]1(C)C(C)=C	TRUE
UALIB-2250	CSC(SC)(SC)[C@@H]1[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC(=O)[C@H]1C	26	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C29H32O3S3/c1-21-26(29(33-2,34-3)35-4)25(32-27(21)30)20-31-28(22-14-8-5-9-15-22,23-16-10-6-11-17-23)24-18-12-7-13-19-24/h5-19,21,25-26H,20H2,1-4H3/t21-,25+,26-/m0/s1	OVSVYJDEHCCZSL-BYXVTNLJSA-N	OVSVYJDEHCCZSL-BYXVTNLJSA-N	CSC(SC)(SC)[C@@H]1[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC(=O)[C@H]1C	TRUE
UALIB-2251	[2H]C([2H])([2H])[C@@H]1C(=O)O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C@H]1C.[2H]C([2H])([2H])[C@H]1C(=O)O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C@H]1C	27 (mixture)	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/2C26H26O3/c2*1-19-20(2)25(27)29-24(19)18-28-26(21-12-6-3-7-13-21,22-14-8-4-9-15-22)23-16-10-5-11-17-23/h2*3-17,19-20,24H,18H2,1-2H3/t19-,20+,24+;19-,20-,24+/m00/s1/i2*2D3	JBEAREJNHIOFRP-KOERGODVSA-N	JBEAREJNHIOFRP-KOERGODVSA-N	[2H]C([2H])([2H])[C@H]1[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O.[2H]C([2H])([2H])[C@@H]1[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O	TRUE
UALIB-2252	CSC1(SC)SC[C@]2(O)O[C@H](COC(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[C@@H]1C2C	28	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C29H32O3S3/c1-21-26-25(32-27(21,30)20-35-29(26,33-2)34-3)19-31-28(22-13-7-4-8-14-22,23-15-9-5-10-16-23)24-17-11-6-12-18-24/h4-18,21,25-26,30H,19-20H2,1-3H3/t21?,25-,26+,27+/m1/s1	GKUYEZWKWYOFLF-CDKBOMAPSA-N	GKUYEZWKWYOFLF-CDKBOMAPSA-N	CSC1(SC)SC[C@]2(O)O[C@H](COC(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[C@@H]1C2C	TRUE
UALIB-2253	CSC1(SC)SC[C@]2(O)O[C@H](CO)[C@@H]1C2C	29	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C10H18O3S3/c1-6-8-7(4-11)13-9(6,12)5-16-10(8,14-2)15-3/h6-8,11-12H,4-5H2,1-3H3/t6?,7-,8+,9+/m1/s1	RSUHCKMPFJIWOW-UXGQUHLOSA-N	RSUHCKMPFJIWOW-UXGQUHLOSA-N	CSC1(SC)SC[C@]2(O)O[C@H](CO)[C@@H]1C2C	TRUE
UALIB-2254	CC(O)[C@@H]1C(=O)O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C@H]1C	30	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C27H28O4/c1-19-24(31-26(29)25(19)20(2)28)18-30-27(21-12-6-3-7-13-21,22-14-8-4-9-15-22)23-16-10-5-11-17-23/h3-17,19-20,24-25,28H,18H2,1-2H3/t19-,20?,24-,25-/m1/s1	RWMYAECERBNIOI-QDJUVTCHSA-N	RWMYAECERBNIOI-QDJUVTCHSA-N	CC(O)[C@H]1[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O	TRUE
UALIB-2255	CC=C1C(=O)O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C@H]1C	31	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	InChI=1S/C27H26O3/c1-3-24-20(2)25(30-26(24)28)19-29-27(21-13-7-4-8-14-21,22-15-9-5-10-16-22)23-17-11-6-12-18-23/h3-18,20,25H,19H2,1-2H3/t20-,25+/m0/s1	RVDXGGNOSMJCOI-NBGIEHNGSA-N	RVDXGGNOSMJCOI-NBGIEHNGSA-N	CC=C1[C@H](C)[C@@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1=O	TRUE
