DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1544	O=CC1=C2C3=C(C=CC=C3)N=CN2C2=C1C=CC=C2	22	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C16H10N2O/c19-9-13-11-5-2-4-8-15(11)18-10-17-14-7-3-1-6-12(14)16(13)18/h1-10H	BXDMHZRXVAMVQJ-UHFFFAOYSA-N	BXDMHZRXVAMVQJ-UHFFFAOYSA-N	[H]C(=O)C1=C2N(C=NC3=C2C=CC=C3)C2=C1C=CC=C2	TRUE
UALIB-1545	CC(=O)N1CN2C(=C(C(=O)C(=O)N3CCOCC3)C3=C2C=CC=C3)C2=C1C=CC=C2	24	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C23H21N3O4/c1-15(27)25-14-26-18-8-4-2-6-16(18)20(21(26)17-7-3-5-9-19(17)25)22(28)23(29)24-10-12-30-13-11-24/h2-9H,10-14H2,1H3	GTDPULPLXZQNPD-UHFFFAOYSA-N	GTDPULPLXZQNPD-UHFFFAOYSA-N	CC(=O)N1CN2C3=C(C=CC=C3)C(C(=O)C(=O)N3CCOCC3)=C2C2=C1C=CC=C2	TRUE
UALIB-1546	BrC1=C2C3=C(C=CC=C3)N=CN2C2=C1C=CC=C2	25	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C15H9BrN2/c16-14-11-6-2-4-8-13(11)18-9-17-12-7-3-1-5-10(12)15(14)18/h1-9H	WQFOQHWSTNQJGY-UHFFFAOYSA-N	WQFOQHWSTNQJGY-UHFFFAOYSA-N	BrC1=C2N(C=NC3=C2C=CC=C3)C2=C1C=CC=C2	TRUE
UALIB-1547	CC1=C2C3=C(C=CC=C3)NCN2C2=C1C=CC=C2	30	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C16H14N2/c1-11-12-6-3-5-9-15(12)18-10-17-14-8-4-2-7-13(14)16(11)18/h2-9,17H,10H2,1H3	GOKYXSYOUKCRJO-UHFFFAOYSA-N	GOKYXSYOUKCRJO-UHFFFAOYSA-N	[H]N1CN2C3=C(C=CC=C3)C(C)=C2C2=C1C=CC=C2	TRUE
UALIB-1548	N#CCC1=C2C3=C(C=CC=C3)N=CN2C2=C1C=CC=C2	31	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C17H11N3/c18-10-9-13-12-5-2-4-8-16(12)20-11-19-15-7-3-1-6-14(15)17(13)20/h1-8,11H,9H2	IDPXFLVMXLVSHX-UHFFFAOYSA-N	IDPXFLVMXLVSHX-UHFFFAOYSA-N	N#CCC1=C2N(C=NC3=C2C=CC=C3)C2=C1C=CC=C2	TRUE
UALIB-1549	O=C(O)CC1=C2C3=C(C=CC=C3)N=CN2C2=C1C=CC=C2	32	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C17H12N2O2/c20-16(21)9-13-11-5-2-4-8-15(11)19-10-18-14-7-3-1-6-12(14)17(13)19/h1-8,10H,9H2,(H,20,21)	QONSXDHTLCMSNJ-UHFFFAOYSA-N	QONSXDHTLCMSNJ-UHFFFAOYSA-N	OC(=O)CC1=C2N(C=NC3=C2C=CC=C3)C2=C1C=CC=C2	TRUE
UALIB-1550	O=C(S)CC1=C2C3=C(C=CC=C3)N=CN2C2=C1C=CC=C2	34	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C17H12N2OS/c20-16(21)9-13-11-5-2-4-8-15(11)19-10-18-14-7-3-1-6-12(14)17(13)19/h1-8,10H,9H2,(H,20,21)	AJYRINLVRJVCDF-UHFFFAOYSA-N	AJYRINLVRJVCDF-UHFFFAOYSA-N	SC(=O)CC1=C2N(C=NC3=C2C=CC=C3)C2=C1C=CC=C2	TRUE
UALIB-1551	O=C(CC1=C2C3=C(C=CC=C3)N=CN2C2=C1C=CC=C2)N1CC1	39A	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C19H15N3O/c23-18(21-9-10-21)11-15-13-5-2-4-8-17(13)22-12-20-16-7-3-1-6-14(16)19(15)22/h1-8,12H,9-11H2	WHXBMARHKINZIN-UHFFFAOYSA-N	WHXBMARHKINZIN-UHFFFAOYSA-N	O=C(CC1=C2N(C=NC3=C2C=CC=C3)C2=C1C=CC=C2)N1CC1	TRUE
UALIB-1552	N#CC[Se]C1=CC=CC=C1	45	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C8H7NSe/c9-6-7-10-8-4-2-1-3-5-8/h1-5H,7H2	JQHNKMBHJPUBKY-UHFFFAOYSA-N	JQHNKMBHJPUBKY-UHFFFAOYSA-N	N#CC[Se]C1=CC=CC=C1	TRUE
UALIB-1553	O=C(O)CC[Se]C1=CC=CC=C1	46	Billimoria, A.D. The chemistry of indolo [1,2-c]quinazoline; approaches to marine alkaloid hinckdentine A. Ph.D. Thesis, The University of Alabama, 1995.	http://library.ua.edu/vwebv/holdingsInfo?bibId=838450	InChI=1S/C9H10O2Se/c10-9(11)6-7-12-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,11)	XZFIEIUSGQYKAY-UHFFFAOYSA-N	XZFIEIUSGQYKAY-UHFFFAOYSA-N	OC(=O)CC[Se]C1=CC=CC=C1	TRUE
