DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-2890	CC(C)N1C2=C(C(C3=CC=C(Cl)C=C3)C=C2C2=CC=C(Cl)C=C2)N(C)C1=S.CC(C)N1C2=C(C3=CC=C(Cl)C=C3)CC(C3=CC=C(Cl)C=C3)=C2N(C)C1=S	124 and 125	Cojocaru, O.A. Synthesis and chemistry of 4,5-functionalized imidazoles. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1088	InChI=1S/2C22H20Cl2N2S/c2*1-13(2)26-21-19(15-6-10-17(24)11-7-15)12-18(20(21)25(3)22(26)27)14-4-8-16(23)9-5-14/h4-11,13H,12H2,1-3H3;4-13,18H,1-3H3	OWXJJOVZCKJETE-UHFFFAOYSA-N	OWXJJOVZCKJETE-UHFFFAOYSA-N	CC(C)N1C(=S)N(C)C2=C1C(=CC2C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1.[H]C1([H])C(=C2N(C)C(=S)N(C(C)C)C2=C1C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	TRUE
UALIB-2891	CS[C+]1N(C)C2=C(C(C3=CC=C(Cl)C=C3)C=C2C2=CC=C(Cl)C=C2)N1C.F[B-](F)(F)F	134	Cojocaru, O.A. Synthesis and chemistry of 4,5-functionalized imidazoles. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1088	InChI=1S/C21H19Cl2N2S.BF4/c1-24-19-17(13-4-8-15(22)9-5-13)12-18(14-6-10-16(23)11-7-14)20(19)25(2)21(24)26-3;2-1(3,4)5/h4-12,17H,1-3H3;/q+1;-1	CEYQXQNXIRGMRY-UHFFFAOYSA-N	CEYQXQNXIRGMRY-UHFFFAOYSA-N	F[B-](F)(F)F.[H]C1=C(C2=C(N(C)[C+](SC)N2C)C1([H])C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	TRUE
UALIB-2892	CS[C+]1N(C)C2=C([C-](C3=CC=C(Cl)C=C3)C=C2C2=CC=C(Cl)C=C2)N1C	137	Cojocaru, O.A. Synthesis and chemistry of 4,5-functionalized imidazoles. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1088	InChI=1S/C21H18Cl2N2S/c1-24-19-17(13-4-8-15(22)9-5-13)12-18(14-6-10-16(23)11-7-14)20(19)25(2)21(24)26-3/h4-12H,1-3H3	PAEOQLCCWIBNRO-UHFFFAOYSA-N	PAEOQLCCWIBNRO-UHFFFAOYSA-N	[H]C1=C(C2=C([C-]1C1=CC=C(Cl)C=C1)N(C)[C+](SC)N2C)C1=CC=C(Cl)C=C1	TRUE
UALIB-2893	CN1[CH+]N(C)C2=C(C3=CC=C(Cl)C=C3)[CH-]C(C3=CC=C(Cl)C=C3)=C21	138	Cojocaru, O.A. Synthesis and chemistry of 4,5-functionalized imidazoles. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1088	InChI=1S/C20H16Cl2N2/c1-23-12-24(2)20-18(14-5-9-16(22)10-6-14)11-17(19(20)23)13-3-7-15(21)8-4-13/h3-12H,1-2H3	PJGANQRMSJBBAS-UHFFFAOYSA-N	PJGANQRMSJBBAS-UHFFFAOYSA-N	[H][C+]1N(C)C2=C([C-]([H])C(=C2N1C)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	TRUE
UALIB-2894	CN1CN(C)C2=C(C3=CC=C(Cl)C=C3)CC(C3=CC=C(Cl)C=C3)=C21	139	Cojocaru, O.A. Synthesis and chemistry of 4,5-functionalized imidazoles. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1088	InChI=1S/C20H18Cl2N2/c1-23-12-24(2)20-18(14-5-9-16(22)10-6-14)11-17(19(20)23)13-3-7-15(21)8-4-13/h3-10H,11-12H2,1-2H3	FQDAHWLFGONYBE-UHFFFAOYSA-N	FQDAHWLFGONYBE-UHFFFAOYSA-N	[H]C1([H])N(C)C2=C(C3=CC=C(Cl)C=C3)C([H])([H])C(=C2N1C)C1=CC=C(Cl)C=C1	TRUE
UALIB-2895	CN1C2=C(C3=CC=C(Cl)C=C3)C(=O)C(C3=CC=C(Cl)C=C3)=C2N(C)C1=S	145a	Cojocaru, O.A. Synthesis and chemistry of 4,5-functionalized imidazoles. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1088	InChI=1S/C20H14Cl2N2OS/c1-23-17-15(11-3-7-13(21)8-4-11)19(25)16(18(17)24(2)20(23)26)12-5-9-14(22)10-6-12/h3-10H,1-2H3	AQSDQXAMZLDGEF-UHFFFAOYSA-N	AQSDQXAMZLDGEF-UHFFFAOYSA-N	CN1C(=S)N(C)C2=C(C(=O)C(=C12)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	TRUE
UALIB-2896	CC1=CC(C)=C(N2C3=C(C4=CC=C(Cl)C=C4)C(=O)C(C4=CC=C(Cl)C=C4)=C3N(C3=C(C)C=C(C)C=C3C)C2=S)C(C)=C1	145b	Cojocaru, O.A. Synthesis and chemistry of 4,5-functionalized imidazoles. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1088	InChI=1S/C36H30Cl2N2OS/c1-19-15-21(3)31(22(4)16-19)39-33-29(25-7-11-27(37)12-8-25)35(41)30(26-9-13-28(38)14-10-26)34(33)40(36(39)42)32-23(5)17-20(2)18-24(32)6/h7-18H,1-6H3	GAUHMRXGNBCPAN-UHFFFAOYSA-N	GAUHMRXGNBCPAN-UHFFFAOYSA-N	CC1=CC(C)=C(N2C(=S)N(C3=C(C(=O)C(=C23)C2=CC=C(Cl)C=C2)C2=CC=C(Cl)C=C2)C2=C(C)C=C(C)C=C2C)C(C)=C1	TRUE
UALIB-2897	CC(C)N1C2=C(C3=CC=C(Cl)C=C3)C(=O)C(C3=CC=C(Cl)C=C3)=C2N(C)C1=S	145c	Cojocaru, O.A. Synthesis and chemistry of 4,5-functionalized imidazoles. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1088	InChI=1S/C22H18Cl2N2OS/c1-12(2)26-20-18(14-6-10-16(24)11-7-14)21(27)17(19(20)25(3)22(26)28)13-4-8-15(23)9-5-13/h4-12H,1-3H3	SYMVFEGJJSTVED-UHFFFAOYSA-N	SYMVFEGJJSTVED-UHFFFAOYSA-N	CC(C)N1C(=S)N(C)C2=C(C(=O)C(=C12)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	TRUE
UALIB-2898	CC1=CC(C)=C(N2C(=S)N(C3=C(C)C=C(C)C=C3C)C3=C(C)SC(C)=C32)C(C)=C1	153b	Cojocaru, O.A. Synthesis and chemistry of 4,5-functionalized imidazoles. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1088	InChI=1S/C25H28N2S2/c1-13-9-15(3)21(16(4)10-13)26-23-19(7)29-20(8)24(23)27(25(26)28)22-17(5)11-14(2)12-18(22)6/h9-12H,1-8H3	ARNCUMSSYCIMCE-UHFFFAOYSA-N	ARNCUMSSYCIMCE-UHFFFAOYSA-N	CC1=C2N(C(=S)N(C2=C(C)S1)C1=C(C)C=C(C)C=C1C)C1=C(C)C=C(C)C=C1C	TRUE
UALIB-2899	CC(C)N(C(C)C)P(C1=CN(C(C)C)C(=S)N1C)C1=CN(C(C)C)C(=S)N1C	165a	Cojocaru, O.A. Synthesis and chemistry of 4,5-functionalized imidazoles. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1088	InChI=1S/C20H36N5PS2/c1-13(2)23-11-17(21(9)19(23)27)26(25(15(5)6)16(7)8)18-12-24(14(3)4)20(28)22(18)10/h11-16H,1-10H3	LLJIZIMPYJXZSF-UHFFFAOYSA-N	LLJIZIMPYJXZSF-UHFFFAOYSA-N	CC(C)N(C(C)C)P(C1=CN(C(C)C)C(=S)N1C)C1=CN(C(C)C)C(=S)N1C	TRUE
UALIB-2900	CC1=CC(C)=C(N2C(P(C3=CN(C(C)C)C(=S)N3C3=C(C)C=C(C)C=C3C)N(C(C)C)C(C)C)=CN(C(C)C)C2=S)C(C)=C1	165c	Cojocaru, O.A. Synthesis and chemistry of 4,5-functionalized imidazoles. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1088	InChI=1S/C36H52N5PS2/c1-21(2)37-19-31(39(35(37)43)33-27(11)15-25(9)16-28(33)12)42(41(23(5)6)24(7)8)32-20-38(22(3)4)36(44)40(32)34-29(13)17-26(10)18-30(34)14/h15-24H,1-14H3	IAENYINPGWJVSG-UHFFFAOYSA-N	IAENYINPGWJVSG-UHFFFAOYSA-N	CC(C)N(C(C)C)P(C1=CN(C(C)C)C(=S)N1C1=C(C)C=C(C)C=C1C)C1=CN(C(C)C)C(=S)N1C1=C(C)C=C(C)C=C1C	TRUE
UALIB-2901	CC(C)N1C(=S)N(C)C2=C1C1=C([PH]2)N(C)C(=S)N1C(C)C	166	Cojocaru, O.A. Synthesis and chemistry of 4,5-functionalized imidazoles. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1088	InChI=1S/C14H21N4PS2/c1-7(2)17-9-10-12(19-11(9)15(5)13(17)20)16(6)14(21)18(10)8(3)4/h7-8,19H,1-6H3	DBCLIHALWWZHJL-UHFFFAOYSA-N	DBCLIHALWWZHJL-UHFFFAOYSA-N	CC(C)N1C(=S)N(C)C2=C1C1=C(P2)N(C)C(=S)N1C(C)C	TRUE
