DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1285	COC1=CC(=O)C2=C(C1=O)N(S(=O)(=O)C1=CC=C(C)C=C1)C=C2CCNC(=O)OC(C)(C)C	6-Methoxy-3-[2-{tert-butoxycarbonyl}amino)ethyl]-1-(p-toluenesulfonyl)indole-4,7-dione	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C23H26N2O7S/c1-14-6-8-16(9-7-14)33(29,30)25-13-15(10-11-24-22(28)32-23(2,3)4)19-17(26)12-18(31-5)21(27)20(19)25/h6-9,12-13H,10-11H2,1-5H3,(H,24,28)	LEIQQYAWCBDUTR-UHFFFAOYSA-N	LEIQQYAWCBDUTR-UHFFFAOYSA-N	COC1=CC(=O)C2=C(N(C=C2CCNC(=O)OC(C)(C)C)S(=O)(=O)C2=CC=C(C)C=C2)C1=O	TRUE
UALIB-1286	COC1=CC(=O)C2=C(C1=O)N(S(=O)(=O)C1=CC=C(C)C=C1)C=C2CC[NH3+].O=C([O-])C(F)(F)F	Trifluoroacetate of 7-methoxy-5-N’-(p-toluenesulfonyl)-pyrrolo[4,3,2-de]-2,3,6-dihydroquinolin-6-one	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C18H18N2O5S.C2HF3O2/c1-11-3-5-13(6-4-11)26(23,24)20-10-12(7-8-19)16-14(21)9-15(25-2)18(22)17(16)20;3-2(4,5)1(6)7/h3-6,9-10H,7-8,19H2,1-2H3;(H,6,7)	XNZCRXYFOMBGNG-UHFFFAOYSA-N	XNZCRXYFOMBGNG-UHFFFAOYSA-N	[O-]C(=O)C(F)(F)F.[H][N+]([H])([H])CCC1=CN(C2=C1C(=O)C=C(OC)C2=O)S(=O)(=O)C1=CC=C(C)C=C1	TRUE
UALIB-1287	CCCCCCCOS(=O)(=O)C1=CC=C(C)C=C1	Heptyl p-toluenesulfonate	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C14H22O3S/c1-3-4-5-6-7-12-17-18(15,16)14-10-8-13(2)9-11-14/h8-11H,3-7,12H2,1-2H3	BQPVBPLMUCJNOX-UHFFFAOYSA-N	BQPVBPLMUCJNOX-UHFFFAOYSA-N	CCCCCCCOS(=O)(=O)C1=CC=C(C)C=C1	TRUE
UALIB-1288	CC1=CC=C(S(=O)(=O)[O-])C=C1.CC1=[N+](C)C2=CC=CC=C2S1	2,3-Dimethylbenzothiazolium tosylate	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C9H10NS.C7H8O3S/c1-7-10(2)8-5-3-4-6-9(8)11-7;1-6-2-4-7(5-3-6)11(8,9)10/h3-6H,1-2H3;2-5H,1H3,(H,8,9,10)/q+1;/p-1	GYHJFWZSCIYJKD-UHFFFAOYSA-M	GYHJFWZSCIYJKD-UHFFFAOYSA-M	CC1=[N+](C)C2=CC=CC=C2S1.CC1=CC=C(C=C1)S([O-])(=O)=O	TRUE
UALIB-1289	CC1=CC=C(S(=O)(=O)[O-])C=C1.CCCCCCC[N+]1=C(C)SC2=CC=CC=C21	3-Heptyl-2-methylbenzothiazolium tosylate	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C15H22NS.C7H8O3S/c1-3-4-5-6-9-12-16-13(2)17-15-11-8-7-10-14(15)16;1-6-2-4-7(5-3-6)11(8,9)10/h7-8,10-11H,3-6,9,12H2,1-2H3;2-5H,1H3,(H,8,9,10)/q+1;/p-1	BYXYNOJCPYHZCX-UHFFFAOYSA-M	BYXYNOJCPYHZCX-UHFFFAOYSA-M	CC1=CC=C(C=C1)S([O-])(=O)=O.CCCCCCC[N+]1=C(C)SC2=CC=CC=C12	TRUE
UALIB-1290	CC1=CC=C(S(=O)(=O)[O-])C=C1.CC1=[N+](C)C2=CC=CC=C2[Se]1	2,3-Dimethylbenzoselenazolium tosylate	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C9H10NSe.C7H8O3S/c1-7-10(2)8-5-3-4-6-9(8)11-7;1-6-2-4-7(5-3-6)11(8,9)10/h3-6H,1-2H3;2-5H,1H3,(H,8,9,10)/q+1;/p-1	SYCKYZXHDYREEN-UHFFFAOYSA-M	SYCKYZXHDYREEN-UHFFFAOYSA-M	CC1=[N+](C)C2=CC=CC=C2[Se]1.CC1=CC=C(C=C1)S([O-])(=O)=O	TRUE
UALIB-1291	CC1=CC=C(S(=O)(=O)[O-])C=C1.CCCCCCC[N+]1=C(C)[Se]C2=CC=CC=C21	3-Heptyl-2-methylbenzoselenazolium tosylate	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C15H22NSe.C7H8O3S/c1-3-4-5-6-9-12-16-13(2)17-15-11-8-7-10-14(15)16;1-6-2-4-7(5-3-6)11(8,9)10/h7-8,10-11H,3-6,9,12H2,1-2H3;2-5H,1H3,(H,8,9,10)/q+1;/p-1	KFMNUILNIITYCV-UHFFFAOYSA-M	KFMNUILNIITYCV-UHFFFAOYSA-M	CC1=CC=C(C=C1)S([O-])(=O)=O.CCCCCCC[N+]1=C(C)[Se]C2=CC=CC=C12	TRUE
UALIB-1292	CCC1=[N+](C)C2=CC=CC=C2S1.F[B-](F)(F)F	2-Ethyl-3-methylbenzothazolium tetrafluoroborate	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C10H12NS.BF4/c1-3-10-11(2)8-6-4-5-7-9(8)12-10;2-1(3,4)5/h4-7H,3H2,1-2H3;/q+1;-1	VGSXHIDSGRENJY-UHFFFAOYSA-N	VGSXHIDSGRENJY-UHFFFAOYSA-N	F[B-](F)(F)F.CCC1=[N+](C)C2=CC=CC=C2S1	TRUE
UALIB-1293	C/C=C1\SC2=CC=CC=C2N1C	2-Ethylene-3-methylbenzothiazole	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C10H11NS/c1-3-10-11(2)8-6-4-5-7-9(8)12-10/h3-7H,1-2H3/b10-3-	XKPQMYSXUHRABQ-KMKOMSMNSA-N	XKPQMYSXUHRABQ-KMKOMSMNSA-N	C\C=C1/SC2=CC=CC=C2N1C	TRUE
UALIB-1294	CCC1(CC(C)=O)SC2=CC=CC=C2N1C	2-Acetonyl-2-ethyl-3-methylbenzothiazole	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C13H17NOS/c1-4-13(9-10(2)15)14(3)11-7-5-6-8-12(11)16-13/h5-8H,4,9H2,1-3H3	MRZUZUDYYTYXHI-UHFFFAOYSA-N	MRZUZUDYYTYXHI-UHFFFAOYSA-N	CCC1(CC(C)=O)SC2=CC=CC=C2N1C	TRUE
UALIB-1295	CN1/C(=C/C(C#N)=C2C=CC(=C(C#N)C#N)C=C2)SC2=CC=CC=C21	7-[N-Methyl]benzothiazolium-7,8,8-tricyanoquinodimethanide	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C20H12N4S/c1-24-18-4-2-3-5-19(18)25-20(24)10-16(11-21)14-6-8-15(9-7-14)17(12-22)13-23/h2-10H,1H3/b20-10-	WRTGWYKMDAUIMS-JMIUGGIZSA-N	WRTGWYKMDAUIMS-JMIUGGIZSA-N	CN1\C(SC2=CC=CC=C12)=C\C(C#N)=C1C=CC(C=C1)=C(C#N)C#N	TRUE
UALIB-1296	CCCCCCCN1/C(=C/C(C#N)=C2C=CC(=C(C#N)C#N)C=C2)SC2=CC=CC=C21	7-[N-Heptyl]benzothiazolium-7,8,8-tricyanoquinodimethanide	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C26H24N4S/c1-2-3-4-5-8-15-30-24-9-6-7-10-25(24)31-26(30)16-22(17-27)20-11-13-21(14-12-20)23(18-28)19-29/h6-7,9-14,16H,2-5,8,15H2,1H3/b26-16-	IJUYNAPSSMYWSJ-QQXSKIMKSA-N	IJUYNAPSSMYWSJ-QQXSKIMKSA-N	CCCCCCCN1\C(SC2=CC=CC=C12)=C\C(C#N)=C1C=CC(C=C1)=C(C#N)C#N	TRUE
UALIB-1297	CN1/C(=C/C(C#N)=C2C=CC(=C(C#N)C#N)C=C2)[Se]C2=CC=CC=C21	7-[N-Methyl]benzoselenazolium-7,8,8-tricyanoquinodimethanide	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C20H12N4Se/c1-24-18-4-2-3-5-19(18)25-20(24)10-16(11-21)14-6-8-15(9-7-14)17(12-22)13-23/h2-10H,1H3/b20-10-	SOICQLRATNSSQG-JMIUGGIZSA-N	SOICQLRATNSSQG-JMIUGGIZSA-N	CN1\C([Se]C2=CC=CC=C12)=C\C(C#N)=C1C=CC(C=C1)=C(C#N)C#N	TRUE
UALIB-1298	CCCCCCCN1/C(=C/C(C#N)=C2C=CC(=C(C#N)C#N)C=C2)[Se]C2=CC=CC=C21	7-[N-Heptyl]benzoselenazolium-7,8,8-tricyanoquinodimethanide	Hungerford, W.M. Synthetic approaches to the marine alkaloid wakayin and synthetic approaches to potential molecular rectifiers. M.S. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=886782	InChI=1S/C26H24N4Se/c1-2-3-4-5-8-15-30-24-9-6-7-10-25(24)31-26(30)16-22(17-27)20-11-13-21(14-12-20)23(18-28)19-29/h6-7,9-14,16H,2-5,8,15H2,1H3/b26-16-	PBYJERYUZQMJBW-QQXSKIMKSA-N	PBYJERYUZQMJBW-QQXSKIMKSA-N	CCCCCCCN1\C([Se]C2=CC=CC=C12)=C\C(C#N)=C1C=CC(C=C1)=C(C#N)C#N	TRUE
