DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEY MATCH?
UALIB-377	CC(=O)OC(C)=O	Acetic Anhydride	Hanna, C. Acetic Anhydride. M.S. Thesis, The University of Alabama, 1929.	https://ir.ua.edu/handle/123456789/6419	InChI=1S/C4H6O3/c1-3(5)7-4(2)6/h1-2H3	WFDIJRYMOXRFFG-UHFFFAOYSA-N	WFDIJRYMOXRFFG-UHFFFAOYSA-N	CC(=O)OC(C)=O	TRUE
