DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-2536	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O	149b	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C10H20O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-11H,4-6H2,1-3H3/t8-,9+,10-/m1/s1	NOOLISFMXDJSKH-KXUCPTDWSA-N	NOOLISFMXDJSKH-KXUCPTDWSA-N	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O	TRUE
UALIB-2537	CO[C@H]1O[C@@H]2CO[C@@H](C3=CC=CC=C3)O[C@H]2[C@H](O[Si](C(C)C)(C(C)C)C(C)C)[C@H]1O	149c	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C23H38O6Si/c1-14(2)30(15(3)4,16(5)6)29-21-19(24)23(25-7)27-18-13-26-22(28-20(18)21)17-11-9-8-10-12-17/h8-12,14-16,18-24H,13H2,1-7H3/t18-,19-,20-,21-,22-,23+/m1/s1	NQODAVTYABSMPC-RCQJKQRMSA-N	NQODAVTYABSMPC-RCQJKQRMSA-N	CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](O[Si](C(C)C)(C(C)C)C(C)C)[C@H]1O)C1=CC=CC=C1	TRUE
UALIB-2538	CO[C@H]1O[C@@H]2CO[C@@H](C3=CC=CC=C3)O[C@H]2[C@H](O)[C@H]1O	149d	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C14H18O6/c1-17-14-11(16)10(15)12-9(19-14)7-18-13(20-12)8-5-3-2-4-6-8/h2-6,9-16H,7H2,1H3/t9-,10-,11-,12-,13-,14+/m1/s1	VVSWDMJYIDBTMV-UQPQVDFHSA-N	VVSWDMJYIDBTMV-UQPQVDFHSA-N	CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](O)[C@H]1O)C1=CC=CC=C1	TRUE
UALIB-2539	CC(C)[Si](OC/C=C\CO)(C(C)C)C(C)C	149e	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C13H28O2Si/c1-11(2)16(12(3)4,13(5)6)15-10-8-7-9-14/h7-8,11-14H,9-10H2,1-6H3/b8-7-	YHGJZZMKZFBVOF-FPLPWBNLSA-N	YHGJZZMKZFBVOF-FPLPWBNLSA-N	CC(C)[Si](OC\C=C/CO)(C(C)C)C(C)C	TRUE
UALIB-2540	C=C(C)COCCCO	149f	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C7H14O2/c1-7(2)6-9-5-3-4-8/h8H,1,3-6H2,2H3	QTZQWDQHGJHHON-UHFFFAOYSA-N	QTZQWDQHGJHHON-UHFFFAOYSA-N	CC(=C)COCCCO	TRUE
UALIB-2541	O=C(OCCCO)C1=CC=CC=C1	149g	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C10H12O3/c11-7-4-8-13-10(12)9-5-2-1-3-6-9/h1-3,5-6,11H,4,7-8H2	BZISNWGGPWSXTK-UHFFFAOYSA-N	BZISNWGGPWSXTK-UHFFFAOYSA-N	OCCCOC(=O)C1=CC=CC=C1	TRUE
UALIB-2542	CO[C@H]1O[C@@H]2CO[C@@H](C3=CC=CC=C3)O[C@H]2[C@H](OC(C)=O)[C@H]1O	149h(I)	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C16H20O7/c1-9(17)21-14-12(18)16(19-2)22-11-8-20-15(23-13(11)14)10-6-4-3-5-7-10/h3-7,11-16,18H,8H2,1-2H3/t11-,12-,13-,14-,15-,16+/m1/s1	GLXUXOJGQXIWLX-SJJUBHFPSA-N	GLXUXOJGQXIWLX-SJJUBHFPSA-N	CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](OC(C)=O)[C@H]1O)C1=CC=CC=C1	TRUE
UALIB-2543	O=C(O)C1CCCC1	149i	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C6H10O2/c7-6(8)5-3-1-2-4-5/h5H,1-4H2,(H,7,8)	JBDSSBMEKXHSJF-UHFFFAOYSA-N	JBDSSBMEKXHSJF-UHFFFAOYSA-N	OC(=O)C1CCCC1	TRUE
UALIB-2544	C=CCOCCCO[Si](C(C)C)(C(C)C)C(C)C	148a	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C15H32O2Si/c1-8-10-16-11-9-12-17-18(13(2)3,14(4)5)15(6)7/h8,13-15H,1,9-12H2,2-7H3	ILWMUYTWKDOUME-UHFFFAOYSA-N	ILWMUYTWKDOUME-UHFFFAOYSA-N	CC(C)[Si](OCCCOCC=C)(C(C)C)C(C)C	TRUE
UALIB-2545	C=CCO[C@@H]1[C@@H](OCC=C)[C@@H](OC)O[C@@H]2CO[C@@H](C3=CC=CC=C3)O[C@@H]12	148d	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	InChI=1S/C20H26O6/c1-4-11-22-17-16-15(25-20(21-3)18(17)23-12-5-2)13-24-19(26-16)14-9-7-6-8-10-14/h4-10,15-20H,1-2,11-13H2,3H3/t15-,16-,17+,18-,19-,20+/m1/s1	FMKYMGOFTWEBLP-FFDFYAMSSA-N	FMKYMGOFTWEBLP-FFDFYAMSSA-N	CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](OCC=C)[C@H]1OCC=C)C1=CC=CC=C1	TRUE
