DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1375	CC(C(=O)N1C(=O)OC[C@H]1CC1=CC=CC=C1)C(O)C[C@H]1C[C@H]([C@@H]2C[C@H]2C)OC(C)(C)O1	154 (dr mix)	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C25H35NO6/c1-15-10-20(15)22-13-19(31-25(3,4)32-22)12-21(27)16(2)23(28)26-18(14-30-24(26)29)11-17-8-6-5-7-9-17/h5-9,15-16,18-22,27H,10-14H2,1-4H3/t15-,16?,18-,19+,20-,21?,22-/m1/s1	FLTGHRQWLSCBJK-JXLCFMHOSA-N	FLTGHRQWLSCBJK-JXLCFMHOSA-N	[H][C@@]1(C)C[C@@]1([H])[C@H]1C[C@H](CC(O)C(C)C(=O)N2[C@H](CC3=CC=CC=C3)COC2=O)OC(C)(C)O1	TRUE
UALIB-1376	COCO[C@@H](C[C@H]1C[C@H]([C@@H]2C[C@H]2C)OC(C)(C)O1)[C@@H](C)C(=O)OCC1=CC=CC=C1	168	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C24H36O6/c1-16-11-20(16)22-13-19(29-24(3,4)30-22)12-21(28-15-26-5)17(2)23(25)27-14-18-9-7-6-8-10-18/h6-10,16-17,19-22H,11-15H2,1-5H3/t16-,17-,19+,20-,21+,22-/m1/s1	CRSWTEWKHWBKLM-VJCLECQESA-N	CRSWTEWKHWBKLM-VJCLECQESA-N	[H][C@@]1(C)C[C@@]1([H])[C@H]1C[C@H](C[C@H](OCOC)[C@@H](C)C(=O)OCC2=CC=CC=C2)OC(C)(C)O1	TRUE
UALIB-1377	COCO[C@H]1C[C@@H](C[C@@H](O)[C@@H]2C[C@H]2C)OC(=O)[C@@H]1C	154 (2)	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C14H24O5/c1-8-4-11(8)12(15)5-10-6-13(18-7-17-3)9(2)14(16)19-10/h8-13,15H,4-7H2,1-3H3/t8-,9-,10-,11-,12-,13+/m1/s1	RBDNBKHDZYCQHG-GRRRKWKPSA-N	RBDNBKHDZYCQHG-GRRRKWKPSA-N	[H][C@@]1(C)C[C@@]1([H])[C@H](O)C[C@@H]1C[C@H](OCOC)[C@@H](C)C(=O)O1	TRUE
UALIB-1378	CCOC(=O)C[C@]1(O)O[C@H](C[C@@H](O)[C@@H]2C[C@H]2C)C[C@H](OCOC)[C@H]1C	170A	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C18H32O7/c1-5-23-17(20)9-18(21)12(3)16(24-10-22-4)8-13(25-18)7-15(19)14-6-11(14)2/h11-16,19,21H,5-10H2,1-4H3/t11-,12-,13-,14-,15-,16+,18+/m1/s1	CWYZUWHWZIPZES-XDBSKABKSA-N	CWYZUWHWZIPZES-XDBSKABKSA-N	[H][C@]1(C[C@H]1C)[C@H](O)C[C@]1([H])C[C@H](OCOC)[C@@H](C)[C@](O)(CC(=O)OCC)O1	TRUE
UALIB-1379	COCO[C@H]1C[C@@H](C[C@@H](O)[C@@H]2C[C@H]2C)O[C@@H](CC(=O)O)[C@@H]1C	161	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C16H28O6/c1-9-4-12(9)13(17)5-11-6-14(21-8-20-3)10(2)15(22-11)7-16(18)19/h9-15,17H,4-8H2,1-3H3,(H,18,19)/t9-,10-,11-,12-,13-,14+,15+/m1/s1	KZTAHDOGWDVPFZ-ZFPHAMITSA-N	KZTAHDOGWDVPFZ-ZFPHAMITSA-N	[H][C@]1(C[C@H]1C)[C@H](O)C[C@]1([H])C[C@H](OCOC)[C@@H](C)[C@]([H])(CC(O)=O)O1	TRUE
UALIB-1380	CCOC(=O)C[C@]1(O)O[C@H](CC(=O)[C@@H]2C[C@H]2C)C[C@H](OCOC)[C@H]1C	171	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C18H30O7/c1-5-23-17(20)9-18(21)12(3)16(24-10-22-4)8-13(25-18)7-15(19)14-6-11(14)2/h11-14,16,21H,5-10H2,1-4H3/t11-,12-,13-,14-,16+,18+/m1/s1	XRNOGWFIDLCWEH-QWCFRRMTSA-N	XRNOGWFIDLCWEH-QWCFRRMTSA-N	[H][C@]1(C[C@H]1C)C(=O)C[C@]1([H])C[C@H](OCOC)[C@@H](C)[C@](O)(CC(=O)OCC)O1	TRUE
UALIB-1381	C=CC[C@@H]1O[C@H](CC(=O)[C@@H]2C[C@H]2C)C[C@H](OCOC)[C@H]1C	173	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C17H28O4/c1-5-6-16-12(3)17(20-10-19-4)9-13(21-16)8-15(18)14-7-11(14)2/h5,11-14,16-17H,1,6-10H2,2-4H3/t11-,12+,13-,14-,16+,17+/m1/s1	BDQSKGBAMOJTES-WQXBFISLSA-N	BDQSKGBAMOJTES-WQXBFISLSA-N	[H][C@]1(C[C@H]1C)C(=O)C[C@]1([H])C[C@H](OCOC)[C@@H](C)[C@]([H])(CC=C)O1	TRUE
UALIB-1382	C=CC[C@]1(O)O[C@H](CC(=O)[C@@H]2C[C@H]2C)C[C@H](OCOC)[C@H]1C	175	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C17H28O5/c1-5-6-17(19)12(3)16(21-10-20-4)9-13(22-17)8-15(18)14-7-11(14)2/h5,11-14,16,19H,1,6-10H2,2-4H3/t11-,12-,13-,14-,16+,17+/m1/s1	HELZNEUCIFYDQZ-HGDXVPPDSA-N	HELZNEUCIFYDQZ-HGDXVPPDSA-N	[H][C@]1(C[C@H]1C)C(=O)C[C@]1([H])C[C@H](OCOC)[C@@H](C)[C@](O)(CC=C)O1	TRUE
UALIB-1383	C=CC[C@@H]1O[C@H](C[C@@H](O)[C@@H]2C[C@H]2C)C[C@H](OCOC)[C@H]1C.C=CC[C@@H]1O[C@H](C[C@H](O)[C@@H]2C[C@H]2C)C[C@H](OCOC)[C@H]1C	180 (dr mix)	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/2C17H30O4/c2*1-5-6-16-12(3)17(20-10-19-4)9-13(21-16)8-15(18)14-7-11(14)2/h2*5,11-18H,1,6-10H2,2-4H3/t11-,12+,13-,14-,15+,16+,17+;11-,12+,13-,14-,15-,16+,17+/m11/s1	INRZVSDVCSHSGK-NVJHRSJPSA-N	INRZVSDVCSHSGK-NVJHRSJPSA-N	[H][C@]1(C[C@H]1C)[C@@H](O)C[C@]1([H])C[C@H](OCOC)[C@@H](C)[C@]([H])(CC=C)O1.[H][C@]1(C[C@H]1C)[C@H](O)C[C@]1([H])C[C@H](OCOC)[C@@H](C)[C@]([H])(CC=C)O1	TRUE
UALIB-1384	CON(C)C(=O)C[C@H](OC(C)=O)[C@@H]1C[C@H]1C	182	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C11H19NO4/c1-7-5-9(7)10(16-8(2)13)6-11(14)12(3)15-4/h7,9-10H,5-6H2,1-4H3/t7-,9-,10+/m1/s1	VXBPGAHVJXBFLS-QNSHHTMESA-N	VXBPGAHVJXBFLS-QNSHHTMESA-N	[H][C@@]1(C)C[C@@]1([H])[C@H](CC(=O)N(C)OC)OC(C)=O	TRUE
UALIB-1385	C=CCC(=O)C[C@H](O)[C@@H]1C[C@H]1C	181	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C10H16O2/c1-3-4-8(11)6-10(12)9-5-7(9)2/h3,7,9-10,12H,1,4-6H2,2H3/t7-,9-,10+/m1/s1	QXQFMMJRVVXCFR-QNSHHTMESA-N	QXQFMMJRVVXCFR-QNSHHTMESA-N	[H][C@@]1(C)C[C@@]1([H])[C@@H](O)CC(=O)CC=C	TRUE
UALIB-1386	C=CC[C@H]1C[C@@H]([C@@H]2C[C@H]2C)OC(C)(C)O1	188	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C13H22O2/c1-5-6-10-8-12(11-7-9(11)2)15-13(3,4)14-10/h5,9-12H,1,6-8H2,2-4H3/t9-,10+,11-,12+/m1/s1	ANTVOXRDPKQAPQ-KXNHARMFSA-N	ANTVOXRDPKQAPQ-KXNHARMFSA-N	[H][C@@]1(C)C[C@@]1([H])[C@@H]1C[C@H](CC=C)OC(C)(C)O1	TRUE
UALIB-1387	C[C@@H]1C[C@H]1[C@@H]1C[C@H](CC=O)OC(C)(C)O1	180 (2)	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C12H20O3/c1-8-6-10(8)11-7-9(4-5-13)14-12(2,3)15-11/h5,8-11H,4,6-7H2,1-3H3/t8-,9+,10-,11+/m1/s1	NLUBCXAVKKVFRZ-YTWAJWBKSA-N	NLUBCXAVKKVFRZ-YTWAJWBKSA-N	[H]C(=O)C[C@H]1C[C@H](OC(C)(C)O1)[C@]1([H])C[C@@]1([H])C	TRUE
UALIB-1388	CC(C(=O)N1C(=O)OC[C@H]1CC1=CC=CC=C1)C(O)C[C@H]1C[C@@H]([C@@H]2C[C@H]2C)OC(C)(C)O1	190 (dr mix)	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C25H35NO6/c1-15-10-20(15)22-13-19(31-25(3,4)32-22)12-21(27)16(2)23(28)26-18(14-30-24(26)29)11-17-8-6-5-7-9-17/h5-9,15-16,18-22,27H,10-14H2,1-4H3/t15-,16?,18-,19+,20-,21?,22+/m1/s1	FLTGHRQWLSCBJK-GBCSNJASSA-N	FLTGHRQWLSCBJK-GBCSNJASSA-N	[H][C@@]1(C)C[C@@]1([H])[C@@H]1C[C@H](CC(O)C(C)C(=O)N2[C@H](CC3=CC=CC=C3)COC2=O)OC(C)(C)O1	TRUE
UALIB-1389	COCO[C@@H](C[C@H]1C[C@@H]([C@@H]2C[C@H]2C)OC(C)(C)O1)[C@@H](C)C(=O)N1C(=O)OC[C@H]1CC1=CC=CC=C1	191	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C27H39NO7/c1-17-11-22(17)24-14-21(34-27(3,4)35-24)13-23(33-16-31-5)18(2)25(29)28-20(15-32-26(28)30)12-19-9-7-6-8-10-19/h6-10,17-18,20-24H,11-16H2,1-5H3/t17-,18-,20-,21+,22-,23+,24+/m1/s1	PGGCRHAXFDAOHX-UZOKTTEXSA-N	PGGCRHAXFDAOHX-UZOKTTEXSA-N	[H][C@@]1(C)C[C@@]1([H])[C@@H]1C[C@H](C[C@H](OCOC)[C@@H](C)C(=O)N2[C@H](CC3=CC=CC=C3)COC2=O)OC(C)(C)O1	TRUE
UALIB-1390	COCO[C@@H](C[C@H]1C[C@@H]([C@@H]2C[C@H]2C)OC(C)(C)O1)[C@@H](C)C(=O)OCC1=CC=CC=C1	196	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C24H36O6/c1-16-11-20(16)22-13-19(29-24(3,4)30-22)12-21(28-15-26-5)17(2)23(25)27-14-18-9-7-6-8-10-18/h6-10,16-17,19-22H,11-15H2,1-5H3/t16-,17-,19+,20-,21+,22+/m1/s1	CRSWTEWKHWBKLM-HFDGIODVSA-N	CRSWTEWKHWBKLM-HFDGIODVSA-N	[H][C@@]1(C)C[C@@]1([H])[C@@H]1C[C@H](C[C@H](OCOC)[C@@H](C)C(=O)OCC2=CC=CC=C2)OC(C)(C)O1	TRUE
UALIB-1391	COCO[C@@H](C[C@H]1C[C@@H]([C@@H]2C[C@H]2C)OC(C)(C)O1)[C@@H](C)C(=O)N1C(=O)OC[C@H]1CC1=CC=CC=C1.CON(C)C(=O)[C@H](C)[C@@H](O)C[C@H]1C[C@@H]([C@@H]2C[C@H]2C)OC(C)(C)O1	193 (+191)	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C27H39NO7.C17H31NO5/c1-17-11-22(17)24-14-21(34-27(3,4)35-24)13-23(33-16-31-5)18(2)25(29)28-20(15-32-26(28)30)12-19-9-7-6-8-10-19;1-10-7-13(10)15-9-12(22-17(3,4)23-15)8-14(19)11(2)16(20)18(5)21-6/h6-10,17-18,20-24H,11-16H2,1-5H3;10-15,19H,7-9H2,1-6H3/t17-,18-,20-,21+,22-,23+,24+;10-,11-,12+,13-,14+,15+/m11/s1	DMHHXPNPDSRVGT-FKQMYRARSA-N	DMHHXPNPDSRVGT-FKQMYRARSA-N	[H][C@@]1(C)C[C@@]1([H])[C@@H]1C[C@H](C[C@H](O)[C@@H](C)C(=O)N(C)OC)OC(C)(C)O1.[H][C@@]1(C)C[C@@]1([H])[C@@H]1C[C@H](C[C@H](OCOC)[C@@H](C)C(=O)N2[C@H](CC3=CC=CC=C3)COC2=O)OC(C)(C)O1	TRUE
UALIB-1392	COCO[C@H]1C[C@@H](C[C@H](O)[C@@H]2C[C@H]2C)OC(=O)[C@@H]1C	194	Carrick, J.D. Progress towards the formal enantioselective total synthesis of (-)-clavosolide A. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2634576	InChI=1S/C14H24O5/c1-8-4-11(8)12(15)5-10-6-13(18-7-17-3)9(2)14(16)19-10/h8-13,15H,4-7H2,1-3H3/t8-,9-,10-,11-,12+,13+/m1/s1	RBDNBKHDZYCQHG-PTEOKISQSA-N	RBDNBKHDZYCQHG-PTEOKISQSA-N	[H][C@@]1(C)C[C@@]1([H])[C@@H](O)C[C@@H]1C[C@H](OCOC)[C@@H](C)C(=O)O1	TRUE
