DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1587	C=CCOC(C)(/C=C/C(=O)O)CCC=C(C)C	88	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C14H22O3/c1-5-11-17-14(4,10-8-13(15)16)9-6-7-12(2)3/h5,7-8,10H,1,6,9,11H2,2-4H3,(H,15,16)/b10-8+	XUVGZVUUZKQRKX-CSKARUKUSA-N	XUVGZVUUZKQRKX-CSKARUKUSA-N	CC(C)=CCCC(C)(OCC=C)\C=C\C(O)=O	TRUE
UALIB-1588	CC(C)=CCCC(C)(O)/C=C/C(=O)O	89	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C11H18O3/c1-9(2)5-4-7-11(3,14)8-6-10(12)13/h5-6,8,14H,4,7H2,1-3H3,(H,12,13)/b8-6+	DANKQIKJOQYLRU-SOFGYWHQSA-N	DANKQIKJOQYLRU-SOFGYWHQSA-N	CC(C)=CCCC(C)(O)\C=C\C(O)=O	TRUE
UALIB-1589	CC(=CC1=CC=CC=C1)C(SCC1=CC=CC=C1)C(=O)O	90	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C18H18O2S/c1-14(12-15-8-4-2-5-9-15)17(18(19)20)21-13-16-10-6-3-7-11-16/h2-12,17H,13H2,1H3,(H,19,20)	PADQHJKIKJNRMA-UHFFFAOYSA-N	PADQHJKIKJNRMA-UHFFFAOYSA-N	CC(=CC1=CC=CC=C1)C(SCC1=CC=CC=C1)C(O)=O	TRUE
UALIB-1590	C=C(CC1=CC=CC=C1)C(OC)C(=O)O	91	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C12H14O3/c1-9(11(15-2)12(13)14)8-10-6-4-3-5-7-10/h3-7,11H,1,8H2,2H3,(H,13,14)	ZFNNUQCTRHSXII-UHFFFAOYSA-N	ZFNNUQCTRHSXII-UHFFFAOYSA-N	COC(C(O)=O)C(=C)CC1=CC=CC=C1	TRUE
UALIB-1591	C=CCOC(C(=C)CC1=CC=CC=C1)C(=O)O	92	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C14H16O3/c1-3-9-17-13(14(15)16)11(2)10-12-7-5-4-6-8-12/h3-8,13H,1-2,9-10H2,(H,15,16)	PZTRPRHVCCBHMZ-UHFFFAOYSA-N	PZTRPRHVCCBHMZ-UHFFFAOYSA-N	OC(=O)C(OCC=C)C(=C)CC1=CC=CC=C1	TRUE
UALIB-1592	C=C(CCCCCC)C(SCC1=CC=CC=C1)C(=O)O.CCCCCC=C(C)C(SCC1=CC=CC=C1)C(=O)O	93 mixture	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/2C17H24O2S/c2*1-3-4-5-7-10-14(2)16(17(18)19)20-13-15-11-8-6-9-12-15/h6,8-12,16H,3-5,7,13H2,1-2H3,(H,18,19);6,8-9,11-12,16H,2-5,7,10,13H2,1H3,(H,18,19)	CHVYGDJMCKWUDH-UHFFFAOYSA-N	CHVYGDJMCKWUDH-UHFFFAOYSA-N	CCCCCCC(=C)C(SCC1=CC=CC=C1)C(O)=O.CCCCCC=C(C)C(SCC1=CC=CC=C1)C(O)=O	TRUE
UALIB-1593	C=C(CCCCCC)C(OC)C(=O)O	94	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C11H20O3/c1-4-5-6-7-8-9(2)10(14-3)11(12)13/h10H,2,4-8H2,1,3H3,(H,12,13)	JJXWABHEJJFQPQ-UHFFFAOYSA-N	JJXWABHEJJFQPQ-UHFFFAOYSA-N	CCCCCCC(=C)C(OC)C(O)=O	TRUE
UALIB-1594	C=CCOC(C(=C)CCCCCC)C(=O)O	95	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C13H22O3/c1-4-6-7-8-9-11(3)12(13(14)15)16-10-5-2/h5,12H,2-4,6-10H2,1H3,(H,14,15)	WESUUVMKUKIVGZ-UHFFFAOYSA-N	WESUUVMKUKIVGZ-UHFFFAOYSA-N	CCCCCCC(=C)C(OCC=C)C(O)=O	TRUE
UALIB-1595	CCCCC/C=C/C(OC)C(=O)O	102A	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C10H18O3/c1-3-4-5-6-7-8-9(13-2)10(11)12/h7-9H,3-6H2,1-2H3,(H,11,12)/b8-7+	GPSMUPUWKYHPTF-BQYQJAHWSA-N	GPSMUPUWKYHPTF-BQYQJAHWSA-N	CCCCC\C=C\C(OC)C(O)=O	TRUE
UALIB-1596	C=CCOC(/C=C/CCCCC)C(=O)O	102C	Shamshina, J. New synthetic applications of the trichloromethylcarbinols synthesis of small molecule natural products. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2673791	InChI=1S/C12H20O3/c1-3-5-6-7-8-9-11(12(13)14)15-10-4-2/h4,8-9,11H,2-3,5-7,10H2,1H3,(H,13,14)/b9-8+	XLSBAOAFWSSVMY-CMDGGOBGSA-N	XLSBAOAFWSSVMY-CMDGGOBGSA-N	CCCCC\C=C\C(OCC=C)C(O)=O	TRUE
