DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1882	CC(C)[Si](OC[C@@H]1CCCN2CCC[C@@H]12)(C(C)C)C(C)C	45 (relative stereo in name, defined in structure)	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C18H37NOSi/c1-14(2)21(15(3)4,16(5)6)20-13-17-9-7-11-19-12-8-10-18(17)19/h14-18H,7-13H2,1-6H3/t17-,18-/m0/s1	MMMNFDZQPJUCIV-ROUUACIJSA-N	MMMNFDZQPJUCIV-ROUUACIJSA-N	[H][C@@]12CCCN1CCC[C@H]2CO[Si](C(C)C)(C(C)C)C(C)C	TRUE
UALIB-1883	COC(=O)C[C@H](O[Si](C(C)C)(C(C)C)C(C)C)C(=O)OC	46	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C15H30O5Si/c1-10(2)21(11(3)4,12(5)6)20-13(15(17)19-8)9-14(16)18-7/h10-13H,9H2,1-8H3/t13-/m0/s1	CXAYLKVYBCXZHL-ZDUSSCGKSA-N	CXAYLKVYBCXZHL-ZDUSSCGKSA-N	COC(=O)C[C@H](O[Si](C(C)C)(C(C)C)C(C)C)C(=O)OC	TRUE
UALIB-1884	CC(C)[Si](O[C@H]1CC(=O)NC1=O)(C(C)C)C(C)C	48	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C13H25NO3Si/c1-8(2)18(9(3)4,10(5)6)17-11-7-12(15)14-13(11)16/h8-11H,7H2,1-6H3,(H,14,15,16)/t11-/m0/s1	NASIELZFANLHBI-NSHDSACASA-N	NASIELZFANLHBI-NSHDSACASA-N	CC(C)[Si](O[C@H]1CC(=O)NC1=O)(C(C)C)C(C)C	TRUE
UALIB-1885	C=CCCN1C(=O)C[C@H](O[Si](C(C)C)(C(C)C)C(C)C)C1=O	49	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C17H31NO3Si/c1-8-9-10-18-16(19)11-15(17(18)20)21-22(12(2)3,13(4)5)14(6)7/h8,12-15H,1,9-11H2,2-7H3/t15-/m0/s1	GIKQONXCEHKXNZ-HNNXBMFYSA-N	GIKQONXCEHKXNZ-HNNXBMFYSA-N	CC(C)[Si](O[C@H]1CC(=O)N(CCC=C)C1=O)(C(C)C)C(C)C	TRUE
UALIB-1886	CC(C)[Si](O[C@H]1C[C@@]2(O)[C@H](C)CCN2C1=O)(C(C)C)C(C)C	51	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C17H33NO3Si/c1-11(2)22(12(3)4,13(5)6)21-15-10-17(20)14(7)8-9-18(17)16(15)19/h11-15,20H,8-10H2,1-7H3/t14-,15+,17-/m1/s1	DTSWNQVKDCTQAJ-HLLBOEOZSA-N	DTSWNQVKDCTQAJ-HLLBOEOZSA-N	CC(C)[Si](O[C@H]1C[C@@]2(O)[C@H](C)CCN2C1=O)(C(C)C)C(C)C	TRUE
UALIB-1887	CC(C)[Si](O[C@H]1C[C@]2(O)[C@@H](C)CCN2C1=O)(C(C)C)C(C)C	50	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C17H33NO3Si/c1-11(2)22(12(3)4,13(5)6)21-15-10-17(20)14(7)8-9-18(17)16(15)19/h11-15,20H,8-10H2,1-7H3/t14-,15-,17-/m0/s1	DTSWNQVKDCTQAJ-ZOBUZTSGSA-N	DTSWNQVKDCTQAJ-ZOBUZTSGSA-N	CC(C)[Si](O[C@H]1C[C@]2(O)[C@@H](C)CCN2C1=O)(C(C)C)C(C)C	TRUE
UALIB-1888	CC(C)[Si](O[C@H]1C[C@H]2[C@@H](C)CCN2C1=O)(C(C)C)C(C)C	58	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C17H33NO2Si/c1-11(2)21(12(3)4,13(5)6)20-16-10-15-14(7)8-9-18(15)17(16)19/h11-16H,8-10H2,1-7H3/t14-,15-,16-/m0/s1	NERAOIAXHZINHU-JYJNAYRXSA-N	NERAOIAXHZINHU-JYJNAYRXSA-N	[H][C@@]12C[C@H](O[Si](C(C)C)(C(C)C)C(C)C)C(=O)N1CC[C@@H]2C	TRUE
UALIB-1889	CC(C)[Si](O[C@H]1C[C@H]2[C@H](C)CCN2C1=O)(C(C)C)C(C)C	62	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C17H33NO2Si/c1-11(2)21(12(3)4,13(5)6)20-16-10-15-14(7)8-9-18(15)17(16)19/h11-16H,8-10H2,1-7H3/t14-,15+,16+/m1/s1	NERAOIAXHZINHU-PMPSAXMXSA-N	NERAOIAXHZINHU-PMPSAXMXSA-N	[H][C@@]12C[C@H](O[Si](C(C)C)(C(C)C)C(C)C)C(=O)N1CC[C@H]2C	TRUE
UALIB-1890	O=C1CCC2=C(CO)CCCN12	77	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C9H13NO2/c11-6-7-2-1-5-10-8(7)3-4-9(10)12/h11H,1-6H2	MSKPAFOCYRACPI-UHFFFAOYSA-N	MSKPAFOCYRACPI-UHFFFAOYSA-N	OCC1=C2CCC(=O)N2CCC1	TRUE
UALIB-1891	O=CC1=C2CCC(=O)N2CCC1	78	Kim, S.-H. Titanium-mediated cyclization reactions: I. New synthetic methods for alkaloids; II. [1,3]- and [3,3]-Sigmatropic rearrangements of vinylcyclobutanols. Ph.D. Thesis, The University of Alabama, 2002.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1556448	InChI=1S/C9H11NO2/c11-6-7-2-1-5-10-8(7)3-4-9(10)12/h6H,1-5H2	RXVJOHIGLICYKL-UHFFFAOYSA-N	RXVJOHIGLICYKL-UHFFFAOYSA-N	O=CC1=C2CCC(=O)N2CCC1	TRUE
